conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/026a5233-cad9-4b1d-8852-22c2685ab34e,3134,operátor  čerpadla pro těžbu ropy/operátorka čerpadla pro těžbu ropy,"operátorka čerpadla pro těžbu ropy
operátor  čerpadla pro těžbu ropy",
Occupation,http://data.europa.eu/esco/occupation/029a5b78-4d1c-4cf9-a2d2-bb8d8729b8a3,8153,výrobce ochranných oděvů/výrobkyně ochranných oděvů,"výrobkyně ochranných prostředků
výrobce ochranných prostředků
výrobkyně ochranných oděvů
výrobce osobních ochranných oděvů
výrobce ochranných oděvů
dělnice výroby ochranných oděvů
výrobkyně osobních ochranných oděvů
dělník výroby ochranných oděvů",
Occupation,http://data.europa.eu/esco/occupation/02b5b7b0-b856-4ac7-924c-8c35c7880b2a,8122,obsluha zařízení pro nanášení ochranných či dekorativních povlaků na kovové výrobky,"obsluha lakovacích zařízení
obsluha zařízení na pokovování",
Occupation,http://data.europa.eu/esco/occupation/02bd7cac-8263-4425-b03d-19001ffe8787,6221,vedoucí líhňař v odvětví akvakultury/vedoucí líhňařka v odvětví akvakultury,"vedoucí líhňař v odvětví akvakultury
vedoucí líhňařka v odvětví akvakultury",
Occupation,http://data.europa.eu/esco/occupation/02d4f153-8e43-444d-8bd4-8171d49eab12,7223,mechanik převodových ústrojí/mechanička převodových ústrojí,"mechanička převodových ústrojí
mechanik převodových ústrojí",
Occupation,http://data.europa.eu/esco/occupation/02e19186-458f-40eb-9e78-31c656d12ac7,1411,manažer recepce a správy hotelu/manažerka recepce a správy hotelu,"hlavní recepční
manažerka pro rezervace pokojů
manažerka recepce a správy hotelu
manažerka recepce
manažer recepce a správy hotelu
manažer recepce
manažer pro rezervace pokojů",
Occupation,http://data.europa.eu/esco/occupation/02e94cd6-8e6d-4e9b-b695-edb460c70528,7316,dekoratér keramiky/dekoratérka keramiky,"dekoratérka keramiky
dekoratér keramiky",
Occupation,http://data.europa.eu/esco/occupation/02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2,2153,telekomunikační inženýr/telekomunikační inženýrka,"designér telekomunikačních řešení
telekomunikační inženýr
designérka telekomunikačních řešení
telekomunikační inženýrka
telekomunikační designér
designérka telekomunikačních systémů
telekomunikační designérka
designér telekomunikačních systémů",
Occupation,http://data.europa.eu/esco/occupation/02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a,2352,učitel gramotnosti dospělých/učitelka gramotnosti dospělých,"učitelka gramotnosti dospělých
učitel gramotnosti dospělých",
Occupation,http://data.europa.eu/esco/occupation/02f26b2f-879c-4811-8381-65e8dd3f4a16,1321,manažer kvality obuvi/manažerka kvality obuvi,"manažer kvality obuvi
manažer jakosti obuvi
manažerka jakosti obuvi
manažerka kvality obuvi",
Occupation,http://data.europa.eu/esco/occupation/02ff199e-38b3-45fd-b659-68846cfeeb92,7126,montér protipožárních systémů/montérka protipožárních systémů,"montér protipožárních systémů
montérka protipožárních systémů",
Occupation,http://data.europa.eu/esco/occupation/032d4115-03ec-49c9-853d-678f8a41969b,1324,manažer distribuce elektronického a telekomunikačního zařízení a jeho dílů/manažerka distribuce elektronického a telekomunikačního zařízení a jeho dílů,"manažerka distribuce elektronického a telekomunikačního zařízení a jeho dílů
manažer distribuce elektronického a telekomunikačního zařízení a jeho dílů",
Occupation,http://data.europa.eu/esco/occupation/034cad59-e666-4770-a7ef-a337257f8072,2352,učitel studentů se speciálními vzdělávacími potřebami na střední škole/učitelka studentů se speciálními vzdělávacími potřebami na střední škole,"učitelka studentů se speciálními vzdělávacími potřebami na střední škole
učitel studentů se speciálními vzdělávacími potřebami na střední škole
středoškolský učitel studentů se speciálními vzdělávacími potřebami
středoškolská učitelka studentů se speciálními vzdělávacími potřebami",
Occupation,http://data.europa.eu/esco/occupation/03632d98-0ae3-4dd2-941c-3b48de9a0219,1431,vedoucí produkce,"vedoucí filmové produkce
tour manažerka
tour manažer
vedoucí divadelní produkce",
Occupation,http://data.europa.eu/esco/occupation/0368c4d4-94cf-4168-a84d-283a25880e0d,1321,vedoucí kovovýroby,,
Occupation,http://data.europa.eu/esco/occupation/036dc42f-bd4d-4533-a3cc-fcd313227ce3,8211,montážní dělník leteckých motorů/montážní dělnice leteckých motorů,"montér leteckých motorů
montážní dělnice leteckých motorů
montážní dělník leteckých motorů",
Occupation,http://data.europa.eu/esco/occupation/03b2f112-a891-461d-a8d4-effb9dcf2df6,2146,technik lomu/technička lomu,"technička lomu
technik lomu",
Occupation,http://data.europa.eu/esco/occupation/03b55cb5-9735-4582-8e20-2b1cb76635cb,1420,vedoucí prodejny audiologické techniky,,
Occupation,http://data.europa.eu/esco/occupation/03b9d7c4-9590-4e0d-97a7-470254e165d4,5223,prodavač železářského zboží a barev/prodavačka železářského zboží a barev,"prodavačka v prodejně barev a příslušenství
prodavač železářského zboží a barev
prodavačka domácích potřeb
prodavač domácích potřeb
prodavačka železářského zboží a barev
prodavačka v železářství
prodavač v prodejně barev a příslušenství
prodavač v železářství",
Occupation,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,2341,učitel na základní škole/učitelka na základní škole,"učitelka na základní škole
učitel na základní škole",
Occupation,http://data.europa.eu/esco/occupation/03e02554-15d1-4697-960c-8909e7d36f7e,8331,řidič tramvají/řidička tramvají,"řidič metra
řidič lanovky
řidička lanovky
řidič tramvají
řidička tramvají
řidička metra",
Occupation,http://data.europa.eu/esco/occupation/040f62f5-d570-4d3f-b732-c8ea4afc2738,3122,vedoucí montáže kontejnerů,,
Occupation,http://data.europa.eu/esco/occupation/040fcfa5-24be-43eb-afd5-828297175b16,4321,pracovník ve skladu textilu/pracovnice ve skladu textilu,"pracovník ve skladu textilu
skladník ve skladu textilu
skladnice ve skladu textilu
skladový dělník ve skladu textilu
skladový manipulant ve skladu textilu
skladová manipulantka ve skladu textilu
pracovnice ve skladu textilu
skladová dělnice ve skladu textilu",
Occupation,http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652,3343,administrativní asistent/administrativní asistentka,"administrativní asistentka
administrativní asistent",
Occupation,http://data.europa.eu/esco/occupation/0458929a-f6c9-40ed-8ce3-caa9f03a6b5b,8160,obsluha stroje na mletí kávy,"operátor stroje na mletí kávy
operátoři stroje na mletí kávy
obsluha stroje na mletí kávy
operátorka stroje na mletí kávy
obsluha průmyslových kávomlýnků",
Occupation,http://data.europa.eu/esco/occupation/045f05f2-4ff8-46b2-9d08-e12a81657498,3344,administrativní pracovník v oblasti zdravotnictví/administrativní pracovnice v oblasti zdravotnictví,"administrativní pracovnice v oblasti zdravotnictví
administrativní pracovník v oblasti zdravotnictví",
