conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/032d4115-03ec-49c9-853d-678f8a41969b,1324,Diretor de distribuição de equipamento e peças de eletrónica e telecomunicações/Diretora de distribuição de equipamento e peças de eletrónica e telecomunicações,"Diretora de logística — equipamento e peças de eletrónica e telecomunicações
Diretor de logística — equipamento e peças de eletrónica e telecomunicações
Diretor de distribuição de equipamento e peças de eletrónica e telecomunicações
Diretora de distribuição de equipamento e peças de eletrónica e telecomunicações",
Occupation,http://data.europa.eu/esco/occupation/034cad59-e666-4770-a7ef-a337257f8072,2352,Professor de educação especial escola secundária/Professora de educação especial escola secundária,"Professora de educação especial escola secundária
Professor de educação especial escola secundária",
Occupation,http://data.europa.eu/esco/occupation/03632d98-0ae3-4dd2-941c-3b48de9a0219,1431,Diretor de produção — espetáculos/Diretora de produção — espetáculos,"Diretor de produção teatral
Diretor de produção cinematográfica
Diretora de produção cinematográfica
Diretor de produção — espetáculos
Diretora de produção teatral
Diretor de produção televisiva
Diretora de produção televisiva
Diretora de produção — espetáculos",
Occupation,http://data.europa.eu/esco/occupation/0368c4d4-94cf-4168-a84d-283a25880e0d,1321,Diretor de produção na indústria de metais/Diretora de produção na indústria de metais,"Diretora de produção na indústria de metais
Diretor de produção na indústria de metais",
Occupation,http://data.europa.eu/esco/occupation/036dc42f-bd4d-4533-a3cc-fcd313227ce3,8211,Montador de motores de aeronaves/Montadora de motores de aeronaves,"Montadora de motores de aeronaves
Construtora de motores de arenovares
Construtor de motores de arenovares
Montador de motores de aeronaves",
Occupation,http://data.europa.eu/esco/occupation/03b2f112-a891-461d-a8d4-effb9dcf2df6,2146,Engenheiro geotécnico especialista em exploração de pedreiras/Engenheira geotécnica especialista em exploração de pedreiras,"Engenheira geotécnica especialista em exploração de pedreiras
Engenheiro geotécnico especialista em exploração de pedreiras",
Occupation,http://data.europa.eu/esco/occupation/03b55cb5-9735-4582-8e20-2b1cb76635cb,1420,Gerente de centro de audiologia,"Técnica de audiologia
Gestora de vendas de centro de audiologia
Gestor de vendas de centro de audiologia
Técnico de audiologia
Gerente de loja de aparelhos auditivos",
Occupation,http://data.europa.eu/esco/occupation/03b9d7c4-9590-4e0d-97a7-470254e165d4,5223,Vendedor de ferragens e tintas/Vendedora de ferragens e tintas,"Vendedor de ferragens e tintas
Vendedora de ferragens e tintas",
Occupation,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,2341,Professor do ensino básico/Professora do ensino básico,"Professora do ensino básico
Professor do ensino básico",
Occupation,http://data.europa.eu/esco/occupation/03e02554-15d1-4697-960c-8909e7d36f7e,8331,Guarda-freio de elétricos,,
Occupation,http://data.europa.eu/esco/occupation/040f62f5-d570-4d3f-b732-c8ea4afc2738,3122,Supervisor de montagem de equipamento de contentores/Supervisora de montagem de equipamento de contentores,"Supervisora de montagem de equipamento de contentores
Supervisor de montagem de equipamento de contentores",
Occupation,http://data.europa.eu/esco/occupation/040fcfa5-24be-43eb-afd5-828297175b16,4321,Empregado de armazém de vestuário/Empregada de armazém de vestuário,"Empregado de armazém de vestuário
Empregada de armazém de vestuário",
Occupation,http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652,3343,Assistente administrativo/Assistente administrativa,"Assistente administrativo
Assistente administrativa",
Occupation,http://data.europa.eu/esco/occupation/0458929a-f6c9-40ed-8ce3-caa9f03a6b5b,8160,Operador de trituradora de café/Operadora de trituradora de café,"Técnica de operação de instalação de trituração de café
Operadora de trituradora de café
Operador de trituradora de café
Técnico de operação de instalação de trituração de café",
Occupation,http://data.europa.eu/esco/occupation/045f05f2-4ff8-46b2-9d08-e12a81657498,3344,Assistente administrativo na área da medicina/Assistente administrativa na área da medicina,"Assistente administrativa na área da medicina
Assistente administrativo na área da medicina",
Occupation,http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,2529,Administrador de segurança informática/Administradora de segurança informática,"Administrador de segurança de tecnologias de informação e comunicação
Administrador de segurança de TIC
Administradora de segurança informática
Administradora de seguraça de TIC
Administrador de segurança informática
Administradora de segurança de tecnologias de informação e comunicação",
Occupation,http://data.europa.eu/esco/occupation/046574a1-9bb3-4a80-8a7b-83dc7db1dae2,3123,Supervisor de assentamento de tijolos/Supervisora de assentamento de tijolos,"Supervisor de assentamento de tijolos
Supervisora de assentamento de tijolos",
Occupation,http://data.europa.eu/esco/occupation/0477b9b0-8d2d-4eec-aaad-bac11092e98b,8114,Operador de máquinas misturadoras de ardósia/ Operadora de máquinas misturadoras de ardósia,"Operadora de máquinas misturadoras de ardósiaMisturadora de ardósia
Operador de máquinas misturadoras de ardósia",
Occupation,http://data.europa.eu/esco/occupation/04849c5c-9236-4a75-aabb-11c6d03e459c,3115,Técnico de engenharia naval/Técnica de engenharia naval,"Técnico de manutenção
Técnica de manutenção
Técnica de engenharia naval
Técnico de engenharia naval",
Occupation,http://data.europa.eu/esco/occupation/04b52c04-0620-4558-8f89-e252de2963ff,1221,Gestor de leiloeira,"Gestor de leiloeira
Gestora de leiloeira",
Occupation,http://data.europa.eu/esco/occupation/04ba4d6c-957d-417f-bf63-5b9e015a9f86,2512,Analista de software,"Analista de aplicações
Analista programador
Analista programadora
Analista de software",
