conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/1f5932eb-b36d-44e1-a063-7aa9e228af51,3412,assistente sociale specializzato in affidamento familiare/assistente sociale specializzata in affidamento familiare,"assistente sociale specializzata in affidamento familiare
assistente sociale del Centro affidi
assistente sociale specializzato in affidamento familiare",
Occupation,http://data.europa.eu/esco/occupation/1f665529-96e9-46c1-99f4-9ffbf9ffa036,4312,addetto ai controlli contabili /addetta ai controlli contabili,"addetta ai controlli contabili
sostituta revisore dei conti
revisore dei conti junior
sostituto revisore dei conti
addetto ai controlli contabili
revisore contabile junior",
Occupation,http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8,3142,tecnico agronomo,"agrotecnico
perito agrario",
Occupation,http://data.europa.eu/esco/occupation/1f8967ce-9faa-4d56-a656-50e041f7d07e,1321,responsabile della qualità dei prodotti di pelletteria,"responsabile del controllo qualità pelletteria
responsabile della qualità
responsabile del controllo qualità
supervisore della qualità
responsabile della gestione della qualità",
Occupation,http://data.europa.eu/esco/occupation/1f958638-066f-470c-9549-a9070ba280a6,2149,ingegnere nel settore componentistica,,
Occupation,http://data.europa.eu/esco/occupation/1f97f6e6-0ac7-4e77-88ab-2e3801c5a223,2144,ingegnere progettista di impianti di riscaldamento e climatizzazione,"ingegnere progettista di impianti climatizzazione
ingegnere progettista di impianti termici
progettista di impianti di riscaldamento
progettista di impianti climatizzazione",
Occupation,http://data.europa.eu/esco/occupation/1fb92021-9576-4c85-8759-f6918e9f0ad4,1112,diplomatico,"agente diplomatico
diplomatico delle Nazioni Unite",
Occupation,http://data.europa.eu/esco/occupation/1fc60ca6-c3ea-4aeb-bf3b-350c0c5e7f93,6112,operatore macchine per la viticoltura/operatrice macchine per la viticoltura,"operatrice di macchine per la viticoltura
operatore di macchine per la viticoltura",
Occupation,http://data.europa.eu/esco/occupation/1ff5cf0d-e81f-4287-ba00-096816b16777,3152,pilota di nave,pilota di porto,
Occupation,http://data.europa.eu/esco/occupation/1ff61522-8947-4c95-b589-cb0e0539a62b,2149,ingegnere dei sistemi energetici,ingegnere della distribuzione,
Occupation,http://data.europa.eu/esco/occupation/2026adb2-62d7-4b92-9ccb-105abdebe37d,2151,ingegnere elettromagnetico,,
Occupation,http://data.europa.eu/esco/occupation/202e1870-77d7-4efa-bf2c-7a032af30b7e,3122,supervisore di assemblaggio di navi,supervisore di produzione navale,
