conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/9851c83c-5670-4da0-964a-1ef0e682e30b,2632,tanatolog/tanatologinja,"strokovnjakinja za tanatologijo
strokovnjak za tanatologijo
tanatolog
tanatologinja",
Occupation,http://data.europa.eu/esco/occupation/985400a7-362f-4f91-941a-2e149d94ac2a,5131,pivski somelje/pivska someljejka,"pivski sommelier
pivska sommelierka
pivski somelje
pivska someljejka",
Occupation,http://data.europa.eu/esco/occupation/98562ce3-9632-4226-b129-c67eb9c54f0f,7412,vzdrževalec/vzdrževalka vetrnih turbin,"vzdrževalka vetrnih turbin
vzdrževalec vetrnih turbin",
Occupation,http://data.europa.eu/esco/occupation/98588703-5f5c-41c6-a240-3411b6518b83,3331,strokovni sodelavec za uvoz in izvoz farmacevtskih izdelkov/strokovna sodelavka za uvoz in izvoz farmacevtskih izdelkov,"strokovni sodelavec za uvoz in izvoz farmacevtskih izdelkov
strokovna sodelavka za uvoz in izvoz farmacevtskih izdelkov
referentka za uvoz in izvoz farmacevtskih izdelkov
referent za uvoz in izvoz farmacevtskih izdelkov",
Occupation,http://data.europa.eu/esco/occupation/98ad0008-13d9-4e9b-94bf-4f4a5faae764,1324,vodja v železniškem prometu,"vodja službe za vodenje železniškega prometa
inženirka za železniški promet
menedžerka v železniškem prometu
inženir za železniški promet
menedžer v železniškem prometu",
Occupation,http://data.europa.eu/esco/occupation/98af7387-3974-457a-aa57-5397d1ea3949,6113,oblikovalec/oblikovalka notranjih zelenih površin,"oblikovalec notranjih zelenih površin
notranja vrtnarka
vzdrževalec notranjih zelenih površin
vzdrževalka notranjih zelenih površin
notranji vrtnar
oblikovalka notranjih zelenih površin",
Occupation,http://data.europa.eu/esco/occupation/98b261ec-def2-4871-b062-56cdd290c844,2635,socialni delavec/socialna delavka za delo z vojaškimi družinami,"socialni delavec za delo z vojaškimi družinami
socialni delavec v vojski
socialna delavka v vojski
delavec za socialnovarstveno oskrbo vojaških družin
socialna delavka za delo z vojaškimi družinami
delavka za socialnovarstveno oskrbo vojaških družin",
Occupation,http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,2522,konfigurator/konfiguratorka sistema,"konfiguratorka sistema
konfiguratorka sistemov
strokovnjakinja za konfiguracijo sistemov
strokovnjak za konfiguracijo sistemov
sistemska konfiguratorka
konfigurator sistemov
sistemski konfigurator
konfigurator sistema",
Occupation,http://data.europa.eu/esco/occupation/98c429ad-128e-467e-803a-9a6dc1ceed72,7231,vzdrževalec pnevmatik in vulkanizer/vzdrževaleka pnevmatik in vulkanizerka,"vulkanizer
vzdrževalec pnevmatik in vulkanizer
vzdrževalka pnevmatik in vulkanizerka
vulkanizerka",
Occupation,http://data.europa.eu/esco/occupation/98e58946-3227-4f6c-a5d1-5892fe76883d,2433,svetovalec/svetovalka za poprodajne storitve,"svetovalka za poprodajne storitve
tehnica za poprodajne storitve
tehnik za poprodajne storitve
svetovalec za poprodajne storitve",
Occupation,http://data.europa.eu/esco/occupation/98f17395-0f8c-4f51-9072-cb8f66fd6044,2422,strokovnjak/strokovnjakinja za kmetijsko politiko,"strokovnjak za kmetijsko politiko
strokovnjakinja za kmetijsko politiko",
Occupation,http://data.europa.eu/esco/occupation/98f9909b-016d-4c62-90ae-893b0cbabbca,1420,vodja trgovine s časopisi in pisarniškim materialom,"vodja prodajalne časopisov in revij
vodja trgovine s pisarniškimi potrebščinami
vodja prodajalne časopisov",
Occupation,http://data.europa.eu/esco/occupation/98fa571c-dc8f-438f-909f-f426ec322c72,3324,trgovec/trgovka na debelo z obdelovalnimi stroji,"trgovka na debelo z obdelovalnimi stroji
trgovec na debelo z obdelovalnimi stroji",
Occupation,http://data.europa.eu/esco/occupation/9905cc76-d48b-49b1-94ab-17becb30be1a,2310,predavatelj/predavateljica živilstva,"predavateljica živilstva
predavatelj živilstva",
Occupation,http://data.europa.eu/esco/occupation/990738f4-587c-4045-a10f-e3c1c019220e,8114,upravljavec/upravljavka stroja za izdelavo betonskih elementov,"upravljavka stroja za izdelavo betonskih elementov
upravljavec stroja za izdelavo betonskih elementov",
