conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/f756fdab-7726-4c48-bfcc-94ff8810fc08,9412,plongeur/plongeuse,"aide de cuisine
plongeuse
employée à la plonge
plongeur
employé à la plonge",
Occupation,http://data.europa.eu/esco/occupation/f7b04542-d8c7-42db-8475-e63b507cce82,4226,réceptionniste,"agent d’accueil
réceptionniste standardiste
agent d’accueil/agente d’accueil
agente d’accueil",
Occupation,http://data.europa.eu/esco/occupation/f7ddb68a-beba-4aa9-b5cb-d174d70ea724,3115,contrôleur de soudures/contrôleuse de soudures,"contrôleuse de soudures
contrôleur de soudures
vérificatrice de soudures
vérificateur de soudures",
Occupation,http://data.europa.eu/esco/occupation/f7f8c077-26ec-455f-8311-aeafbc24d9a5,2635,accompagnateur du deuil/accompagnatrice du deuil,"conseiller en deuil/conseillère en deuil
conseillère en deuil
conseiller en deuil
accompagnateur des famille en deuil
accompagnateur du deuil
accompagnatrice des familles en deuil
accompagnateur des famille en deuil/accompagnatrice des familles en deuil
accompagnatrice du deuil",
Occupation,http://data.europa.eu/esco/occupation/f817aab2-ec8a-45ec-88ef-c11e0f19fd85,2422,chargé de mission en éducation/chargée de mission en éducation,"chargée de mission en éducation
chargé de mission en éducation",
Occupation,http://data.europa.eu/esco/occupation/f8304b4c-1220-4979-b2dd-47d2a2f0734a,5223,antiquaire,"marchand d'art
marchande d'art
brocanteur
vendeur en antiquités
brocanteuse
vendeuse en antiquités",
Occupation,http://data.europa.eu/esco/occupation/f83f19ca-b816-484a-b8be-92b7785121ea,3117,agent de sécurité des mines/agente de sécurité des mines,"inspectrice de la sécurité des mines
inspectrice de mines
inspecteur de mines
agent de sécurité des mines
inspecteur de la sécurité des mines
agente de sécurité des mines",
Occupation,http://data.europa.eu/esco/occupation/f8438d21-c726-4534-8d7c-1c5aa9ef05ef,9129,nettoyeur de moquettes et autres textiles/nettoyeuse de moquettes et autres textiles,"nettoyeuse de moquettes et autres textiles
nettoyeur de moquettes et autres textiles",
Occupation,http://data.europa.eu/esco/occupation/f84aae41-28cc-4aa0-a0df-e7c3030516fd,5169,conseiller d'agence de rencontre/conseillère d'agence de rencontre,"conseillère matrimoniale
conseiller matrimonial
employée de site de rencontre
employé de site de rencontre
conseiller d'agence de rencontre
conseillère d'agence de rencontre",
Occupation,http://data.europa.eu/esco/occupation/f84dbfe2-fa6b-43ef-97f5-54c3ad9c631f,4321,opérateur de réception des matières premières/opératrice de réception des matières premières,"technicien de réception des matières premières
opérateur de réception des matières premières
responsable de la réception des matières premières
opératrice de réception des matières premières
technicienne de réception des matières premières",
Occupation,http://data.europa.eu/esco/occupation/f874980a-e08f-4a58-bc21-2ff3cf472ec5,5249,responsable de comptoir en location de voitures et de véhicules automobiles légers,"agent de comptoir en location de voitures et de véhicules automobiles légers
agente de comptoir en location de voitures et de véhicules automobiles légers",
Occupation,http://data.europa.eu/esco/occupation/f87779ae-7389-44e7-b155-16e87904857e,3315,gemmologue-expert/gemmologue-experte,"gemmologue-experte
gemmologue-expert",
Occupation,http://data.europa.eu/esco/occupation/f88124d7-ee7e-4d21-9036-0658b496c119,3255,kinésithérapeute,"masseur kinésithérapeute rééducateur
kinésithérapeute chiropractrice
kinésithérapeute chiropraticienne
kinésithérapeute respiratoire
masseuse kinésithérapeute rééducatrice
kinésithérapeute chiropraticien
kinésithérapeute gériatrique
kinésithérapeute chiropracteur
kinésithérapeute cardiovasculaire
physiothérapeute",
Occupation,http://data.europa.eu/esco/occupation/f889dcbd-d058-4177-927f-5fe59d044fa6,8212,fabricant d’instruments de musique électronique/fabricante d’instruments de musique électronique,"créateur d’instruments de musique électronique
luthier guitare électrique
fabricant d’instruments de musique électronique
créateur d’instruments de musique électronique/créatrice d’instruments de musique électronique
créatrice d’instruments de musique électronique
fabricante d’instruments de musique électronique
luthier guitare électrique/luthière guitare électrique
luthière guitare électrique",
Occupation,http://data.europa.eu/esco/occupation/f88fb9dd-5a46-4086-a284-b1992174e55c,1420,gérant de magasin d'optique et lunetterie/gérante de magasin d'optique et lunetterie,"gérante de magasin d'optique et lunetterie
responsable de magasin d'optique et lunetterie
gérant de magasin d'optique et lunetterie",
Occupation,http://data.europa.eu/esco/occupation/f89b12a1-689f-4a4f-8695-abb620810f1e,2352,instituteur spécialisé d’école primaire/institutrice spécialisée d’école primaire,"enseignant spécialisé du premier degré
institutrice spécialisée d’école primaire
enseignant spécialisé du premier degré/enseignante spécialisée du premier degré
enseignante spécialisée du premier degré
instituteur spécialisé d’école primaire",
Occupation,http://data.europa.eu/esco/occupation/f8ab2e08-d14e-4938-a2cd-c04821556db7,7421,réparateur de biens de consommation électroniques/réparatrice de biens de consommation électroniques,"technicien en réparation de biens de consommation électroniques
réparateur de biens de consommation électroniques
réparatrice de biens de consommation électroniques
technicienne en réparation de biens de consommation électroniques",
Occupation,http://data.europa.eu/esco/occupation/f8d14b95-6a36-4290-b226-2342e236406e,2642,rédacteur en chef de magazine/rédactrice en chef de magazine,"rédactrice en chef de magazine
rédacteur en chef de magazine",
Occupation,http://data.europa.eu/esco/occupation/f8d1bcf9-9ca1-408f-a713-7bdf28c400fd,7412,monteur d’ascenseurs/monteuse d’ascenseurs,"monteuse d’ascenseurs
installatrice d’ascenseurs
monteur d’ascenseurs
installateur d’ascenseurs",
Occupation,http://data.europa.eu/esco/occupation/f8d7d59d-242d-4903-9e0d-d2d23a0ef4c3,1324,"responsable de la logistique distribution de café, thé, cacao et épices",,
Occupation,http://data.europa.eu/esco/occupation/f8da6546-0c8a-4bd0-a952-6f3c253c9aba,5223,acheteur personnel/acheteuse personnelle,"conseillère en style et en image
commis aux commandes personnelles
styliste personnelle
styliste personnel
assistant d'achat
commise aux commandes personnelles
acheteur personnel
assistante d'achat
conseiller en style et en image
acheteuse personnelle",
Occupation,http://data.europa.eu/esco/occupation/f8e435dd-7aa9-4d7a-97c3-b3b5789b6b25,5414,garde du corps,"garde du corps privé
garde du corps privée",
Occupation,http://data.europa.eu/esco/occupation/f8e76759-811e-4b39-9adf-3e77429cff8f,7536,cordonnier/cordonnière,"cordonnier
cordonnière-bottière
cordonnière
cordonnier-bottier
cordonnier réparateur
cordonnière réparatrice",
Occupation,http://data.europa.eu/esco/occupation/f8f34041-3640-41a9-852e-c5a7574de780,4413,correcteur/correctrice,"correcteur
correctrice
correcteur d'épreuves/correctrice d'épreuves
correctrice d'épreuves
correcteur d'épreuves",
Occupation,http://data.europa.eu/esco/occupation/f9116001-8cf5-453c-af51-3adaef7841ef,8156,préparateur montage en chaussures/préparatrice montage en chaussures,"préparateur montage en chaussures
ouvrier d’assemblage-finissage en chaussures/ouvrière d’assemblage-finissage en chaussures
ouvrier d’assemblage-finissage en chaussures
préparatrice montage en chaussures
ouvrière d’assemblage-finissage en chaussures",
Occupation,http://data.europa.eu/esco/occupation/f9395e4d-d66f-49ce-a8f5-721991139e79,2269,ludothérapeute,,
Occupation,http://data.europa.eu/esco/occupation/f9433fdb-dde1-46cf-9e91-b49d243946a7,2149,ingénieur en biotechnologie/ingénieure en biotechnologie,"ingénieur en biotechnologie
ingénieure en biotechnologie",
Occupation,http://data.europa.eu/esco/occupation/f96e3735-405c-4ca9-8a86-d37f64ea7164,7312,facteur d’instruments de musique à vent/factrice d’instruments de musique à vent,"facteur d’instruments de musique à vent
factrice d’instruments de musique à vent",
Occupation,http://data.europa.eu/esco/occupation/f97dedb0-da68-4fc3-8bcc-3f4025ccacd3,3331,spécialiste en import-export de cuirs et peaux et d'articles en cuir,,
Occupation,http://data.europa.eu/esco/occupation/f9cbdeb4-1559-4d45-b2d7-edf8aebe400b,3142,technicien qualité en aquaculture/technicienne qualité en aquaculture,"technicien qualité en aquaculture
technicienne qualité en aquaculture",
Occupation,http://data.europa.eu/esco/occupation/fa1aef45-49a4-4446-94b4-e2b563d9d025,5111,steward ferroviaire/hôtesse ferroviaire,"hôtesse ferroviaire
steward
steward ferroviaire
hôtesse
steward de train
hôtesse de train",
Occupation,http://data.europa.eu/esco/occupation/fa30c1cb-dbc5-409c-8124-7284592b123c,6113,élagueur/élagueuse,"élagueur
élagueuse",
