conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/dc8ef7da-d2c0-4474-96a0-6d0385eeec1e,3514,internetes rendszergazda,"internetes rendszergazdák
weboldal adminisztrátor
webmaster
webmester",
Occupation,http://data.europa.eu/esco/occupation/dc90cee4-bf4a-4d62-b729-faf49e62643e,8343,konténerdaru kezelője,"darus
kikőtői daru kezelője
portáldaru-kezelő
darukezelő
darukormányos",
Occupation,http://data.europa.eu/esco/occupation/dc9b98da-c389-4caf-a21a-c6f8c530c0bf,7536,cipőjavító,"csizmakészítő
cipőkészítő
cipész
csizmajavító
csizmadia
cipőpolírozó",
Occupation,http://data.europa.eu/esco/occupation/dca305c8-d665-462c-bdc9-c3a19734ba18,2141,felületmérnök,"anyagmérnök
korróziós mérnök",
Occupation,http://data.europa.eu/esco/occupation/dce6a68c-8a05-4c26-85d4-6fbc43e7d822,3521,vetítőgépész,mozigépész,
Occupation,http://data.europa.eu/esco/occupation/dcfeb6e4-f39d-49fb-96cd-23292fb3e037,3114,optoelektronikai technikus,,
Occupation,http://data.europa.eu/esco/occupation/dd25a2b0-add0-4ae2-bd85-bb644e0d0c39,3341,call center vezető,"ügyfélszolgálati vezető
call center menedzser
ügyfélkapcsolati igazgató
ügyfélkapcsolati vezető",
Occupation,http://data.europa.eu/esco/occupation/dd89e26f-bb5c-45cb-91c6-8b4d5d82a31f,7119,bontómunkás,építőipari bontómunkás,
Occupation,http://data.europa.eu/esco/occupation/dd935705-d703-40ba-9ba7-2a8a2b7651b4,3334,társasházkezelő,"háztömbfelügyelő
házfelügyelő
épületgondnok
házgondnok",
Occupation,http://data.europa.eu/esco/occupation/ddac39cf-5d8b-416a-b24b-9ce3a8a4a668,3331,illatszerekkel és kozmetikai cikkekkel foglalkozó export-import ügyintéző,"illatszerekkel és kozmetikai cikkekkel foglalkozó export-import ügyintéző gyakornok
illatszerekkel és kozmetikai cikkekkel foglalkozó importügyintéző asszisztens
illatszerekkel és kozmetikai cikkekkel foglalkozó exportügyintéző gyakornok
illatszerekkel és kozmetikai cikkekkel foglalkozó külkereskedelmi asszisztens
illatszerekkel és kozmetikai cikkekkel foglalkozó importügyintéző gyakornok
illatszerekkel és kozmetikai cikkekkel foglalkozó importügyintéző
illatszerekkel és kozmetikai cikkekkel foglalkozó exportügyintéző asszisztens
illatszerekkel és kozmetikai cikkekkel foglalkozó export-import ügyintéző asszisztens",
