conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,description
Occupation,http://data.europa.eu/esco/occupation/0abed785-00f8-4692-9f5f-f2b56efdb829,3255,maser/maserka za životinje,"maserka za životinje
terapeut za životinje
terapeutkinja za životinje
maser za životinje
fizikalni terapeut za životinje
fizikalna terapeutkinja za životinje",
Occupation,http://data.europa.eu/esco/occupation/0ac8fe65-32e6-4c25-8345-2b87bc7b2698,7232,stručnjak/ stručnjakinja za zrakoplovne motore,"stručnjakinja za zrakoplovne motore
stručnjak za zrakoplovne motore",
Occupation,http://data.europa.eu/esco/occupation/0af6fc82-8e5e-46c6-a4ca-a672ecf7704c,3422,učitelj/učiteljica boksa,"instruktorica boksa
skijaški trener
boksački instruktor
trenerica boksa
učitelj boksa
boksačka instruktorica
skijaška trenerica
instruktor boksa
trener boksa
učiteljica boksa",
Occupation,http://data.europa.eu/esco/occupation/0b14d5d7-1bbe-4403-b9e6-7b0f37fc44fc,5164,nadzornik/nadzornica za njegu životinja,"čuvar životinja u zoološkom vrtu
timariteljica konja
radnik u štenari
čuvarica životinja
čuvar životinja
njegovateljica životinja za maloprodaju
čuvarica životinja u zoološkom vrtu
nadzornik za njegu životinja
nadzornica za njegu životinja
timaritelj konja
njegovatelj životinja za maloprodaju
radnica u štenari
nadzornica u njezi životinja
nadzornik u njezi životinja",
Occupation,http://data.europa.eu/esco/occupation/0b15375e-dfdd-4047-9efb-096e0aaee7d2,5223,prodavač/prodavačica,"trgovac
prodavačica
pomoćnik u trgovini
trgovka
prodavač u trgovini na malo
prodavačica u trgovinama
prodavačica u trgovini na malo
prodavač
pomoćnica u trgovini
prodavač u trgovinama",
Occupation,http://data.europa.eu/esco/occupation/0b1d8dcb-d941-4d79-99bf-fc10c1806c43,0110,admiral/admiralica,"zapovjednica flote
zapovjednik flote
dozapovjednica flote
dozapovjednik flote
admiral
admiralica
visoka časnica u ratnoj mornarici
visoki časnik u ratnoj mornarici",
Occupation,http://data.europa.eu/esco/occupation/0b2d3242-22a3-4de5-bd29-efd39cdf2c31,3255,terapeut/terapeutkinja za životinje,"terapeutkinja životinja
terapeut životinja
fizikalni terapeut za životinje
rehabilitator životinja
fizikalna terapeutkinja za životinje
terapeut za životinje
terapeut rehabilitator za životinje
terapeutkinja za životinje
terapeutkinja rehabilitatorica za životinje",
Occupation,http://data.europa.eu/esco/occupation/0b5dfc02-b825-4445-811d-d39ed442657e,3258,medicinski tehničar / medicinska sestra za hitnu medicinsku pomoć,"pomoćnik u vozilu hitne medicinske pomoći
bolničarka u vozilu hitne medicinske pomoći
medicinska sestra u timu hitne medicinske pomoći
bolničar/bolničarka za hitnu medicinsku pomoć
zdravstveni tehničar za hitne slučajeve
bolničarka za hitnu medicinsku pomoć
pomoćnica u vozilu hitne medicinske pomoći
bolničar u vozilu hitne medicinske pomoći
medicinski tehničar u timu hitne medicinske pomoći
medicinski tehničar za hitnu medicinsku pomoć
zdravstvena tehničarka za hitne slučajeve
medicinska sestra za hitnu medicinsku pomoć",
Occupation,http://data.europa.eu/esco/occupation/0b5e4142-90ad-48a6-8407-ed47b2664954,7115,ugrađivač/ugrađivačica vrata,"ugrađivač vrata
ugrađivačica vrata
postavljač vrata
monterka vrata
monter vrata
postavljačica vrata",
Occupation,http://data.europa.eu/esco/occupation/0b6e1a0d-63fe-42d4-8dff-2ff187a9fea9,7233,mehaničar/mehaničarka za hidrauliku i pneumatiku,"mehaničar za hidrauliku i pneumatiku
mehaničarka za hidrauliku i pneumatiku",
