conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code
Occupation,http://data.europa.eu/esco/occupation/951b9d94-9bf1-4771-877d-3a26b75d9e53,2166,σχεδιαστής παρουσίασης κινουμένων σχεδίων/σχεδιάστρια παρουσίασης κινουμένων σχεδίων,"ειδικός σκηνικής διάταξης animation
ειδικός σκηνικής διάταξης κινούμενης εικόνας
ειδική σκηνικής διάταξης κινούμενης εικόνας
animation layout artist
ειδική σκηνικής διάταξης animation",,released,2017-01-26T12:51:00Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι σχεδιαστές παρουσίασης κινουμένων σχεδίων συνεργάζονται με τον εικονολήπτη και τον σκηνοθέτη για τον συντονισμό και τη δημιουργία βέλτιστων πλάνων τρισδιάστατων κινουμένων σχεδίων. Μετατρέπουν δισδιάστατα  εικονογραφημένα σενάρια σε τρισδιάστατες κινούμενες εικόνες και είναι υπεύθυνοι για τις γωνίες λήψης, τα κάδρα και τον φωτισμό των σκηνών. Οι σχεδιαστές παρουσίασης κινουμένων σχεδίων αποφασίζουν τη δράση κάθε σκηνής.",2166.2
Occupation,http://data.europa.eu/esco/occupation/952aa13c-731f-4add-98d1-66b59f70e607,8332,μεταφορέας ζώντων ζώων,"μεταφορείς ζωντανών ζώων
υπεύθυνη μεταφορών ζώντων ζώων
υπεύθυνος μεταφορών ζώντων ζώων
μεταφορέας ζώντος ζώου",,released,2016-07-05T16:17:57Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι μεταφορείς ζώντων ζώων παρέχουν μεταφορά και μεταφόρτωση ζώντων ζώων. Στη διαδικασία αυτή περιλαμβάνονται η παρακολούθηση της υγείας και της ορθής μεταχείρισης των ζώων, ο σχεδιασμός και η προετοιμασία του ταξιδιού, και η φόρτωση και εκφόρτωση των ζώων σύμφωνα με την εθνική και διεθνή νομοθεσία.",8332.6
Occupation,http://data.europa.eu/esco/occupation/952c766a-db5c-42b2-809d-d14cbb02cdb6,3122,τεχνικός επεξεργασίας γαλακτοκομικών προϊόντων,"τεχνικοί γαλακτοκομίας
εργαζόμενος επεξεργασίας γάλακτος
τεχνικός γαλακτοκόμος
εργαζόμενη επεξεργασίας γάλακτος
τεχνικός παρασκευής γαλακτοκομικών προϊόντων",,released,2016-12-20T14:06:15Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι τεχνικοί επεξεργασίας γαλακτοκομικών προϊόντων εποπτεύουν και συντονίζουν τις διαδικασίες παραγωγής, τις λειτουργίες και τις εργασίες συντήρησης σε μονάδες γάλακτος, τυριού, παγωτού και/ή σε άλλες γαλακτοκομικές μονάδες. Βοηθούν τους τεχνολόγους τροφίμων στη βελτίωση των διαδικασιών, στην ανάπτυξη νέων προϊόντων διατροφής και στον καθορισμό διαδικασιών και προτύπων για την παραγωγή και τη συσκευασία.",3122.1
Occupation,http://data.europa.eu/esco/occupation/95324a4a-a5ea-4d89-8ede-4422ccb46a28,3141,βοηθός βιοχημικού εργαστηρίου,"τεχνικός επιστήμονας εργαστηρίου βιοχημείας
τεχνικός βιοχημικών ερευνών
βοηθός βιοχημικών ερευνών
τεχνικός εργαστηρίου
τεχνικός εργαστηρίου βιοχημείας
τεχνικός βιοχημικού εργαστηρίου",,released,2017-01-17T12:30:53Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι βοηθοί βιοχημικού εργαστηρίου παρέχουν τεχνική βοήθεια για την έρευνα, την ανάλυση και τη δοκιμή των αντιδράσεων που προκαλούνται από χημικές ουσίες σε ζωντανούς οργανισμούς. Χρησιμοποιούν εργαστηριακό εξοπλισμό για την ανάπτυξη ή τη βελτίωση προϊόντων με βάση χημικές ουσίες. Επίσης, συλλέγουν και αναλύουν δεδομένα για πειράματα, συντάσσουν εκθέσεις και συντηρούν το απόθεμα του εργαστηρίου.",3141.2.2
Occupation,http://data.europa.eu/esco/occupation/955ae83a-4d91-4db8-a5d6-bd489e5058df,7233,μηχανικός εξορυκτικού εξοπλισμού,μηχανικός εξορυκτικού εξοπλισμού,,released,2016-07-05T16:56:16Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι μηχανικοί εξορυκτικού εξοπλισμού πραγματοποιούν την εγκατάσταση, αφαίρεση, συντήρηση και επισκευή του εξορυκτικού εξοπλισμού.",7233.10
Occupation,http://data.europa.eu/esco/occupation/9581c837-fee7-4068-9618-1116fd93d723,4110,βοηθός μηχανικού,,,released,2017-01-17T14:25:39Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι βοηθοί μηχανικού φροντίζουν για τη διαχείριση και την παρακολούθηση των τεχνικών και μηχανολογικών φακέλων για έργα, αναθέσεις και θέματα ποιότητας. Υποβοηθούν τους μηχανικούς στις δοκιμές τους, συμμετέχουν σε επισκέψεις σε εργοτάξια και αναλαμβάνουν τη συλλογή πληροφοριών.",4110.1.1
Occupation,http://data.europa.eu/esco/occupation/95a6ecd2-a140-4861-aad7-dcb8cfc1c9a3,8189,χειριστής κόπτη/χειρίστρια κόπτη,"χειριστής μηχανής σχισίματος
χειρίστρια τέμνουσας μηχανής
χειριστής τέμνουσας μηχανής
χειρίστρια κοπτικής μηχανής
χειριστής κοπτικής μηχανής
χειριστής κόπτη
χειρίστρια κόπτη
χειρίστρια μηχανής σχισίματος",,released,2017-01-17T12:45:14Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι χειριστές κόπτη εγκαθιστούν, λειτουργούν ή χειρίζονται μηχανές, με σκοπό να κόψουν, να χαράξουν, να κάμψουν ή να ισιώσουν φύλλα μετάλλου, χαρτιού ή άλλου υλικού σε συγκεκριμένο πλάτος. Οι χειριστές κόπτη πρέπει επίσης να εξασφαλίζουν την ποιότητα, εξετάζοντας διάφορα τελικά προϊόντα και ελέγχοντας ότι τηρήθηκαν τα προκαθορισμένα όρια ανοχής.",8189.2
Occupation,http://data.europa.eu/esco/occupation/95a89206-4dc8-4753-a5d9-bc14a0e5f7ca,7534,ταπετσέρης/ταπετσέρισσα,,,released,2017-01-17T12:06:00Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι ταπετσέρηδες δημιουργούν γεμίσματα ή μαλακά καλύμματα για αντικείμενα όπως έπιπλα, φατνώματα, ορθοπαιδικές συσκευές, στοιχεία οικιακού εξοπλισμού ή εξαρτήματα αυτοκινήτων. Μπορούν να τοποθετούν, να επισκευάζουν ή να αντικαθιστούν την ταπετσαρία αντικειμένων με υλικά όπως ύφασμα, δέρμα, καστόρι ή βαμβάκι. Οι ταπετσέρηδες τοποθετούν τα ρέλια και τα ελατήρια που είναι αναγκαία για την κάλυψη του υλικού.",7534.3
Occupation,http://data.europa.eu/esco/occupation/95cd3d64-20d0-4681-857d-d6c63d07349f,2145,ζυθοποιός,"εργαζόμενος ζυθοποιείου
εργάτης ζυθοποιίας
εργάτρια μονάδας ζυθοποιίας
εργαζόμενος σε ζυθοποιείο
εργάτης μονάδας ζυθοποιίας
ποτοποιός-αποσταγματοποιός
παραγωγός μπίρας
εργάτρια ζυθοποιίας
παραγωγός μπύρας
εργαζόμενη ζυθοποιείου
εργαζόμενη σε ζυθοποιείο",,released,2016-12-20T14:06:21Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι ζυθοποιοί εξασφαλίζουν την ποιότητα της παραγωγής των υφιστάμενων προϊόντων και δημιουργούν μείγματα για την ανάπτυξη νέων προϊόντων. Για τα υφιστάμενα προϊόντα, επιβλέπουν όλη τη διαδικασία παρασκευής ζύθου, ακολουθώντας μία από τις πολλές μεθόδους παρασκευής ζύθου. Για τα νέα προϊόντα, αναπτύσσουν νέες μεθόδους ζυθοποίησης και τεχνικές επεξεργασίας ή τροποποιούν ήδη υπάρχουσες, ώστε να μπορούν να προτείνουν νέα προϊόντα.",2145.1.2
Occupation,http://data.europa.eu/esco/occupation/95cda6a9-a70a-4a93-9442-11d573cb4a02,2222,μαιευτής/μαία,"μαία
μαμμή
μαιευτής",,released,2017-01-17T13:36:32Z,http://data.europa.eu/esco/regulated-professions/regulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι μαιευτές/μαίες βοηθούν τις γυναίκες κατά τον τοκετό, παρέχοντας την αναγκαία υποστήριξη, περίθαλψη και συμβουλές κατά τη διάρκεια της εγκυμοσύνης, του τοκετού και της περιόδου των λοχείας, βοηθούν στις γεννήσεις και προσφέρουν φροντίδα στο νεογέννητο. Παρέχουν συμβουλές σχετικά με την υγεία, τα μέτρα πρόληψης, την προετοιμασία για τη μητρότητα, την ανίχνευση επιπλοκών στη μητέρα και το παιδί, την πρόσβαση σε ιατρική περίθαλψη, την προώθηση της φυσιολογικής γέννησης και την εκτέλεση έκτακτων μέτρων.",2222.1
Occupation,http://data.europa.eu/esco/occupation/95d0a616-a4a9-4f56-a8fb-4de43cdb4c82,2635,κοινωνικός λειτουργός με ειδίκευση σε οικογενειακά προβλήματα/κοινωνική λειτουργός με ειδίκευση σε οικογενειακά προβλήματα,"οικογενειακός σύμβουλος
οικογενειακή σύμβουλος
κοινωνικός λειτουργός με ειδίκευση σε οικογενειακά προβλήματα
κοινωνική λειτουργός με ειδίκευση σε οικογενειακά προβλήματα
κοινωνικός λειτουργός-οικογενειακός σύμβουλος
κοινωνική λειτουργός-οικογενειακή σύμβουλος",,released,2016-07-05T16:21:59Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι κοινωνικοί λειτουργοί με ειδίκευση σε οικογενειακά προβλήματα παρέχουν συναισθηματική και πρακτική βοήθεια και συμβουλές σε οικογένειες που αντιμετωπίζουν δυσκολίες, όπως εθισμοί, αναπηρίες, ασθένειες, φυλακισμένοι γονείς, γαμήλια και οικονομικά προβλήματα. Παρέχουν συμβουλές όσον αφορά τι είναι καλύτερο για τα παιδιά σε σχέση με την παραμονή τους με τις οικογένειές τους ή όχι, ανάλογα με τη συγκεκριμένη κατάσταση.",2635.3.13
Occupation,http://data.europa.eu/esco/occupation/95d69048-3a4b-4cce-a155-584aaecfe403,3122,επόπτης συναρμολόγησης υποδημάτων,"υπεύθυνη συναρμολόγησης υποδημάτων
υπεύθυνος συναρμολόγησης υποδημάτων
επόπτης αίθουσας συναρμολόγησης υποδημάτων
επόπτρια συναρμολόγησης υποδημάτων
επόπτης συναρμολόγησης υποδημάτων
επόπτρια αίθουσας συναρμολόγησης υποδημάτων\",,released,2017-01-17T13:48:35Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι επόπτες συναρμολόγησης υποδημάτων ελέγχουν και συντονίζουν τις δραστηριότητες των χειριστών στην αίθουσα εφαρμογής στα καλαπόδια. Είναι υπεύθυνοι για τον συντονισμό των δραστηριοτήτων στην αίθουσα εφαρμογής στα καλαπόδια με τις δραστηριότητες των προηγούμενων και των επόμενων σταδίων στην αλυσίδα παραγωγής. Εξετάζουν την εφαρμογή του επάνω τμήματος και της σόλας στα καλαπόδια και δίνουν οδηγίες για την παραγωγή τους. Οι εν λόγω επόπτες είναι υπεύθυνοι για την τροφοδοσία του χώρου εφαρμογής στα καλαπόδια με επάνω μέρη υποδημάτων, καλαπόδια, μπανέλες, φόρτια και μικρά εργαλεία χειρισμού, και είναι επίσης υπεύθυνοι για τον ποιοτικό έλεγχο της εφαρμογής στα καλαπόδια.",3122.3.3
Occupation,http://data.europa.eu/esco/occupation/95d8f19e-f62b-443f-ac53-324ea8f98cf5,1324,διευθυντής εισαγωγών-εξαγωγών πορσελάνης και άλλων υαλικών/διευθύντρια εισαγωγών-εξαγωγών πορσελάνης και άλλων υαλικών,"διευθυντής εισαγωγών-εξαγωγών πορσελάνης και άλλων γυάλινων αντικειμένων
διευθύντρια εισαγωγών-εξαγωγών πορσελάνης και άλλων γυάλινων αντικειμένων",,released,2016-07-05T17:31:11Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι διευθυντές εισαγωγών-εξαγωγών πορσελάνης και άλλων υαλικών εγκαθιστούν και διατηρούν διαδικασίες για τις διασυνοριακές επιχειρηματικές δραστηριότητες, καθώς και για τον συντονισμό των εσωτερικών και εξωτερικών μερών.",1324.3.2.5
Occupation,http://data.europa.eu/esco/occupation/95da5e1b-cc1e-46bd-96c4-81d4f7003080,7119,συναρμολογητής ξύλινων προκατασκευασμένων κτιρίων/συναρμολογήτρια ξύλινων προκατασκευασμένων κτιρίων,"συναρμολογήτρια ξύλινων προκατασκευασμένων κτιρίων
συναρμολογητής ξύλινων προκατασκευασμένων κτιρίων",,released,2016-07-05T16:58:32Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι συναρμολογητές ξύλινων προκατασκευασμένων κτιρίων συναρμολογούν ξύλινα στοιχεία για χρήση σε κατασκευαστικές εργασίες. Τα στοιχεία ή μονάδες μπορούν να αποτελούνται από τοίχους με ενσωματωμένες πόρτες και παράθυρα, ή και να είναι ολόκληροι αυτοτελείς χώροι. Οι συναρμολογητές συναρμολογούν τον φέροντα οργανισμό, τα υλικά μόνωσης και τη σκεπή, και τα συναρμόζουν στέρεα μεταξύ τους, ώστε να γίνουν χρησιμοποιήσιμες μονάδες.",7119.3
Occupation,http://data.europa.eu/esco/occupation/95f56fc4-99f9-49da-b942-1dfbc857e933,5111,επικεφαλής προσωπικού θαλάμου επιβατών,"υπεύθυνος προσωπικού καμπίνας
επικεφαλής προσωπικού καμπίνας
υπεύθυνη προσωπικού καμπίνας",,released,2016-07-05T17:15:24Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Οι επικεφαλής προσωπικού θαλάμου επιβατών είναι υπεύθυνοι για την κινητοποίηση της ομάδας του πληρώματος καμπίνας, ώστε να υπερβαίνει τις προσδοκίες των επιβατών, καθώς και για την εφαρμογή των κανονισμών ασφαλείας εντός του αεροσκάφους.",5111.1
Occupation,http://data.europa.eu/esco/occupation/96186698-f79d-423a-9652-a2a58085d5f1,7316,ζωγράφος ξύλου,ζωγράφος ξύλου,,released,2017-01-17T14:47:04Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι ζωγράφοι ξύλου σχεδιάζουν και δημιουργούν εικαστικά σχέδια σε ξύλινες επιφάνειες και αντικείμενα, όπως έπιπλα, φιγούρες και παιχνίδια. Για την παραγωγή των διακοσμητικών εικόνων χρησιμοποιούν διάφορες τεχνικές, από στένσιλ μέχρι ελεύθερο σχέδιο.",7316.1.4
Occupation,http://data.europa.eu/esco/occupation/961cbd1f-2a9b-4756-b227-67a1c23c94b6,4212,ταμίας καζίνο,υπάλληλος καζίνου,"ταμίας καζίνο
υπάλληλος καζίνο",released,2016-07-05T13:53:15Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι ταμίες καζίνο ανταλλάσσουν κέρματα ή μάρκες με χρήματα. Κανονίζουν τις πληρωμές, ζητούν από τους πελάτες να υπογράψουν και ελέγχουν την ταυτότητά τους. Πραγματοποιούν ελέγχους και μετρούν τα χρήματα εντός των ταμειακών μηχανών, ώστε να διασφαλίζουν την τήρηση των κανονισμών για την καταπολέμηση της νομιμοποίησης εσόδων από παράνομες δραστηριότητες.",4212.3
Occupation,http://data.europa.eu/esco/occupation/96430121-2757-4e96-9d6f-7517b25db4f7,5153,φροντιστής οικίας/φροντίστρια οικίας,"φύλακας οικίας
φροντίστρια οικίας
φροντιστής οικίας",,released,2016-07-05T17:09:16Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι φροντιστές οικίας μετακομίζουν στην οικία των εργοδοτών τους, προκειμένου να το διατηρούν ασφαλές κατά τη διάρκεια της απουσίας τους. Παρακολουθούν τους χώρους της εισόδου και εμποδίζουν την είσοδο στην οικία μη εξουσιοδοτημένων ατόμων, επιθεωρούν την κατάσταση του κτιρίου, όπως αναφορικά με τις υδραυλικές εγκαταστάσεις και τη θέρμανση, και, εφόσον απαιτείται, καλούν τεχνικούς επισκευής. Οι φροντιστές οικίας μπορεί επίσης να εκτελούν ορισμένες δραστηριότητες καθαρισμού, προώθησης αλληλογραφίας και πληρωμής λογαριασμών.",5153.1.2
Occupation,http://data.europa.eu/esco/occupation/96514fed-b9a9-4df3-ab0b-20676369297d,8142,χειριστής υδραυλικής πρέσας για την παραγωγή πλαστικών φύλλων/χειρίστρια υδραυλικής πρέσας για την παραγωγή πλαστικών φύλλων,"χειριστής υδραυλικής πρέσας για την παραγωγή πλαστικών φύλλων
χειρίστρια υδραυλικής πρέσας για την παραγωγή πλαστικών φύλλων",,released,2016-07-05T16:52:40Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Οι χειριστές υδραυλικής πρέσας για την παραγωγή πλαστικών φύλλων εγκαθιστούν και χειρίζονται τις υδραυλικές πρέσες που συμπιέζουν και ψήνουν πλαστικές ύλες σε μήτρες ράβδων για την παραγωγή πλαστικών φύλλων. Ρυθμίζουν και προσαρμόζουν την πίεση και τη θερμοκρασία.,8142.2
Occupation,http://data.europa.eu/esco/occupation/9653fb92-ad48-4865-a471-f270302fa93b,5112,υπάλληλος εξυπηρέτησης επιβατών σιδηροδρομικού σταθμού,,,released,2017-01-17T14:28:38Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι υπάλληλοι εξυπηρέτησης επιβατών σιδηροδρομικού σταθμού περνούν χρόνο με τους πελάτες σε σιδηροδρομικούς σταθμούς, απαντούν στις ερωτήσεις τους και αντιδρούν γρήγορα και με ασφάλεια σε απρόβλεπτες καταστάσεις. Παρέχουν πληροφορίες, βοηθούν ανθρώπους με προβλήματα κινητικότητας και μεριμνούν για την ασφάλεια εντός του σιδηροδρομικού σταθμού. Παρέχουν ακριβείς και επικαιροποιημένες πληροφορίες σχετικά με τους χρόνους άφιξης και αναχώρησης των αμαξοστοιχιών και τις σιδηροδρομικές συνδέσεις, και βοηθούν τους πελάτες στον προγραμματισμό των ταξιδιών τους.",5112.2
Occupation,http://data.europa.eu/esco/occupation/969f8af0-3c0d-403a-9c16-a6fb76c6b443,2651,concept artist,"εννοιολογική καλλιτέχνης
εννοιολογικός καλλιτέχνης",εννοιολογική καλλιτέχνις,released,2016-07-05T13:57:59Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι concept artist έχουν την ικανότητα να επιλέγουν οποιοδήποτε υλικό ως καλλιτεχνικό εργαλείο ή/και μέσο, για να εκφράζουν μια δημιουργική αντίληψη που θα παρουσιάζεται ως καλλιτεχνική εμπειρία στο κοινό. Η εργασία τους, η οποία ανήκει στις καλές τέχνες, μπορεί να είναι δισδιάστατη (σχέδιο, ζωγραφική, κολάζ), τρισδιάστατη (γλυπτό, εγκατάσταση) ή τετραδιάστατη (κινούμενη εικόνα, παράσταση).",2651.5
Occupation,http://data.europa.eu/esco/occupation/96a0d8d3-d4a6-473d-80d6-b5dbadde940a,9411,υπάλληλος ταχυφαγείου,"εργαζόμενη ταχυφαγείου
εργαζόμενος ταχυφαγείου
υπάλληλοι ταχυφαγείων
εργαζόμενοι εστιατορίων γρήγορου φαγητού
εργαζόμενη  σε εστιατόριο γρήγορου φαγητού
εργαζόμενος σε εστιατόριο γρήγορου φαγητού
υπάλληλος εστιατορίου γρήγορου φαγητού",ψητάς,released,2017-01-17T13:33:38Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι υπάλληλοι ταχυφαγείου ετοιμάζουν, μαγειρεύουν και σερβίρουν τρόφιμα και ποτά σε επιχειρήσεις ταχυφαγείου.",9411.2
Occupation,http://data.europa.eu/esco/occupation/96be6ac3-5932-4bfc-933d-84b267d0d486,2621,επιμελητής/επιμελήτρια,"έφορος αρχαιοτήτων, μουσείων και αιθουσών έργων τέχνης
επιμελήτρια συλλογής
έφορος
υπεύθυνος συλλογής
υπεύθυνη συλλογής
επιμελητής
επιμελήτρια
επιμελητής συλλογής",,released,2017-02-24T09:59:41Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι επιμελητές μεριμνούν για τη φροντίδα και διατήρηση αντικειμένων σε πολιτιστικά ιδρύματα, όπως μουσεία, βιβλιοθήκες και αρχεία. Οι επιμελητές, σε συνεργασία με τους επιμελητές εκθέσεων και τους συντηρητές, διαδραματίζουν πολύ σημαντικό ρόλο στη φροντίδα των συλλογών. Μπορούν να βρεθούν στα περισσότερα μεγάλα μουσεία.",2621.3
Occupation,http://data.europa.eu/esco/occupation/96c870c0-f93a-43c3-9ce4-1fe9e737fece,1324,"υπεύθυνος διανομής μηχανημάτων, βιομηχανικού εξοπλισμού, πλοίων και αεροσκαφών/υπεύθυνη διανομής μηχανημάτων, βιομηχανικού εξοπλισμού, πλοίων και αεροσκαφών","διευθυντής διανομής μηχανημάτων, βιομηχανικού εξοπλισμού, πλοίων και αεροσκαφών
διευθύντρια διανομής μηχανημάτων, βιομηχανικού εξοπλισμού, πλοίων και αεροσκαφών",,released,2016-12-22T11:20:54Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι υπεύθυνοι διανομής μηχανημάτων, βιομηχανικού εξοπλισμού, πλοίων και αεροσκαφών σχεδιάζουν τη διανομή των μηχανημάτων, του βιομηχανικού εξοπλισμού, των πλοίων και των αεροσκαφών σε διάφορα σημεία πωλήσεων.",1324.3.1.6.20
Occupation,http://data.europa.eu/esco/occupation/96e139de-0756-45ad-b512-f7c2109a72b1,3122,επόπτης συναρμολόγησης αεροσκαφών/επόπτρια συναρμολόγησης αεροσκαφών,"επόπτης συναρμολόγησης αεροσκαφών
υπεύθυνος συναρμολόγησης αεροσκαφών
επόπτρια συναρμολόγησης αεροσκαφών
υπεύθυνη συναρμολόγησης αεροσκαφών",,released,2016-12-19T12:08:40Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι επόπτες συναρμολόγησης αεροσκαφών συντονίζουν τους εργαζόμενους που συμμετέχουν στην κατασκευή αεροσκαφών και προγραμματίζουν τις δραστηριότητές τους. Εκπονούν εκθέσεις παραγωγής και προτείνουν μέτρα για τη μείωση του κόστους και τη βελτίωση της παραγωγικότητας, όπως οι προσλήψεις, η παραγγελία νέου εξοπλισμού και η εφαρμογή νέων μεθόδων παραγωγής. Εκπαιδεύουν εργαζόμενους όσον αφορά τις πολιτικές της εταιρείας, τα καθήκοντά τους και τα μέτρα ασφαλείας. Επιβλέπουν τις προμήθειες και επικοινωνούν με τα άλλα τμήματα, προκειμένου να αποφεύγονται οι περιττές διακοπές της διαδικασίας παραγωγής.",3122.3.1
Occupation,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,2513,σχεδιαστής διεπαφής χρήστη/σχεδιάστρια διεπαφής χρήστη,"σχεδιαστής διεπαφής χρήστη
σχεδιάστρια διεπαφής χρήστη
σχεδιάστρια διεπαφής
σχεδιάστρια διεπαφής χρηστών
σχεδιαστής διεπαφής
σχεδιάστης διεπαφής χρηστών",,released,2016-12-19T19:49:31Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι σχεδιαστές διεπαφής χρήστη είναι υπεύθυνοι για τον σχεδιασμό διεπαφών χρήστη για εφαρμογές και συστήματα. Εκτελούν δραστηριότητες σχεδίασης διάταξης, γραφικών και διαλόγων, καθώς και δραστηριότητες προσαρμογής.",2513.3
Occupation,http://data.europa.eu/esco/occupation/9703fe09-51fd-4d00-a2a1-99ba809521ac,1420,διευθυντής καταστήματος αθλητικών ειδών και εξοπλισμού υπαίθριων δραστηριοτήτων/διευθύντρια καταστήματος αθλητικών ειδών και εξοπλισμού υπαίθριων δραστηριοτήτων,"διευθυντής καταστήματος αθλητικών ειδών και εξοπλισμού υπαίθριων δραστηριοτήτων
διευθύντρια καταστήματος αθλητικών ειδών και εξοπλισμού υπαίθριων δραστηριοτήτων",,released,2017-01-17T14:41:41Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Οι διευθυντές καταστήματος αθλητικών ειδών και εξοπλισμού υπαίθριων δραστηριοτήτων είναι υπεύθυνοι για τις δραστηριότητες και το προσωπικό σε εξειδικευμένα καταστήματα. Διαχειρίζονται τους υπαλλήλους, παρακολουθούν τις πωλήσεις του καταστήματος, διαχειρίζονται τον προϋπολογισμό, παραγγέλνουν προμήθειες όταν τα αποθέματα ενός προϊόντος εξαντλούνται,  και εκτελούν διοικητικά καθήκοντα, εφόσον αυτό απαιτείται.",1420.4.39
