conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code
Occupation,http://data.europa.eu/esco/occupation/666846b2-01ce-43f6-8cb7-f3be09fac4a2,2619,tiesībsargs,"tiesībsargs
tiesībsardze",,released,2017-01-26T11:46:33Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Tiesībsargi risina strīdus starp divām pusēm, kurās pastāv spēka nelīdzsvarotība, un darbojas kā objektīvs vidutājs. Viņi uzklausa iesaistītās puses un izskata lietu, lai panāktu abām pusēm izdevīgu risinājumu. Viņi konsultē par konfliktu risināšanu un sniedz atbalstu klientiem. Prasījumi galvenokārt ir vērsti pret valsts institūcijām un iestādēm.",2619.9
Occupation,http://data.europa.eu/esco/occupation/668943cc-c454-4a1b-a296-2fcb524a6222,3111,hidrogrāfijas tehniķis,"hidrogrāfijas tehniķe
hidrogrāfijas tehniķis",,released,2017-01-17T12:34:31Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Hidrogrāfijas tehniķi veic okeanogrāfijas un mērīšanas darbības jūras vidē. Viņi palīdz hidrogrāfiem, izmantojot specializētas iekārtas zemūdens topogrāfijas un ūdenstilpju morfoloģijas kartēšanai un pētīšanai. Viņi palīdz ar hidrogrāfisko un ģeodēzijas iekārtu uzstādīšanu un izmantošanu un ziņo par sava darba rezultātiem.",3111.5
Occupation,http://data.europa.eu/esco/occupation/669353c2-3f5a-4bc4-939b-6afb6a0c7d13,7223,metāla griešanas operators,"metāla griešanas operators
metāla griešanas operatore",,released,2016-07-05T17:04:52Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Metāla griešanas operatori no metāla virsmām izgriež detalizētus rakstus, izmantojot rokas vai motorizētas skrubināšanas iekārtas, piemēram, rokas skrubināšanas urbi vai iekārtu.",7223.11
Occupation,http://data.europa.eu/esco/occupation/66ca3643-e6f3-4c75-9300-40d813185b3e,3344,hiropraktiķa asistents,"hiropraktiķa asistente
hiropraktiķa asistents
osteopāta asistents
manuālā terapeita asistents",,released,2016-07-05T16:29:37Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Hiropraktiķu asistenti veic ikdienas un administratīvus pienākumus, lai sniegtu atbalstu saistībā ar pacientu aprūpi un veiktu darbu hiropraktiķa vai hiropraktiķa speciālista vadībā un uzraudzībā. Viņi var iztaujāt pacientus, veikt pacienta vēstures uzskaiti, palīdzēt hiropraktiķim vai hiropraktiķim speciālistam veikt pacientu izmeklēšanu, kā arī veikt administratīvus uzdevumus. Hiropraktiķu asistenti strādā stingri noteiktā kontekstā, izmantojot saskaņotus protokolus un procedūras.",3344.1
Occupation,http://data.europa.eu/esco/occupation/66d22b81-1b5e-42a1-b904-ac67b4a896c6,8112,minerālu apstrādes iekārtas operators,"minerālu apstrādes iekārtas operators
minerālu apstrādes iekārtas operatore",,released,2017-01-17T14:01:57Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Minerālu apstrādes iekārtas operatori izmanto dažādus augus un aprīkojumu, lai pārvērstu izejvielas tirgojamos produktos. Viņi sniedz vajadzīgo informāciju par iekārtas darbību kontroles telpai.",8112.2
Occupation,http://data.europa.eu/esco/occupation/66dc9349-6ca3-4ce4-9865-40686234d752,3123,jumta klāšanas uzraugs,"jumta klāšanas uzraugs
jumta klāšanas uzraudze",,released,2016-07-05T16:02:16Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Jumta klāšanas uzraugi uzrauga jumta uzklāšanas darbus. Viņi piešķir uzdevumus un pieņem ātrus lēmumus, lai atrisinātu problēmas.",3123.1.21
Occupation,http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1,2431,tirgus izpētes analītiķis,"tirgus pētījumu analītiķe
tirgus pētījumu speciālists
tirgus pētījumu analītiķis",,released,2016-07-05T15:23:57Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Tirgus izpētes analītiķi apkopo informāciju, kas iegūta tirgus izpētē, un analizē to, lai izdarītu secinājumus. Viņi definē preces/pakalpojuma potenciālos patērētājus, mērķgrupu un to sasniegšanas veidu. Tirgus izpētes analītiķi analizē preču/pakalpojumu stāvokli tirgū no dažādiem aspektiem, piemēram, īpašībām, cenas un konkurentiem. Viņi analizē dažādu preču/pakalpojumu kombinētās pārdošanas iespējas un savstarpējo saistību, kā arī to izvietošanu tirdzniecības vietā. Tirgus izpētes analītiķi sagatavo informāciju, kas ir noderīga tirgvedības stratēģiju pilnveidei.",2431.11
Occupation,http://data.europa.eu/esco/occupation/6724e558-2d75-4116-a473-91a4c14d4c69,3353,pensiju administrators,"pensiju fonda administrators
pensiju administrators
pensiju administratore
pensiju sistēmas administrators",,released,2016-07-05T15:24:29Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Pensiju administratori veic administratīvus pienākumus pensiju shēmu pārvaldībā, nodrošinot klienta pensijas pabalstu pareizu aprēķinu, atbilstību tiesību aktu prasībām, sagatavojot ziņojumus un paziņojot attiecīgo informāciju klientiem. Viņi strādā privātajā vai publiskajā sektorā.",3353.2.1
Occupation,http://data.europa.eu/esco/occupation/6725a5bb-b79d-4128-9494-089389ae2a48,8160,kakao pupiņu grauzdētājs,"kakao pupiņu grauzdētājs
kakao pupiņu grauzdētāja
strādnieks (kakao pārstrādē)",,released,2016-07-05T17:05:34Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Kakao pupiņu grauzdētāji uzstāda un darbina kakao grauzdēšanas iekārtas, piemēram, krāsniņas apcepšanai, smalcinātājus, kā arī žāvēšanas un smalcināšanas iekārtas.",8160.9
Occupation,http://data.europa.eu/esco/occupation/6729aa5a-285f-4baf-a466-c2ccd2f2d96f,7313,dārgakmeņu iestiprinātājs,"dārgakmeņu iestiprinātāja
dārgakmeņu iestiprinātājs",,released,2016-10-19T14:38:48Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Dārgakmeņu iestiprinātāji izmanto rīkus, lai saskaņā ar specifikācijām juvelierizstrādājumos iestiprinātu dimantus un citu dārgakmeņus. Dārgakmeņu izkārtojums uz juvelierizstrādājuma ir atkarīgs no to lieluma un formas.",7313.1.7
Occupation,http://data.europa.eu/esco/occupation/673f3266-ab1a-447d-9b28-fc5838dc07e3,3257,darba aizsardzības inspektors,"darba aizsardzības inspektore
darba aizsardzības koordinators
darba aizsardzības vecākais speciālists
darba aizsardzības inspektors
darba aizsardzības speciālists",,released,2017-01-17T12:09:50Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Darba aizsardzības inspektori veic revīziju darba vietās, lai nodrošinātu atbilstību valdības un vides tiesību aktiem. Viņi arī izmeklē nelaimes gadījumus darba vietā. Darba aizsardzības inspektori intervē darbiniekus, lai nodrošinātu darba vides atbilstību veselības un drošības noteikumiem, pārbaudītu fizisko darba vietu un analizētu juridisko dokumentāciju.",3257.5
Occupation,http://data.europa.eu/esco/occupation/67aee472-533b-4569-a7a5-e7bc34b2cdce,1324,pulksteņu un juvelierizstrādājumu izplatīšanas vadītājs,"pulksteņu un juvelierizstrādājumu sadales vadītāja
pulksteņu un juvelierizstrādājumu sadales vadītājs",,released,2016-12-22T11:33:03Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Pulksteņu un juvelierizstrādājumu izplatīšanas vadītāji plāno pulksteņu un juvelierizstrādājumu izplatīšanu uz dažādām tirdzniecības vietām.,1324.3.1.6.31
Occupation,http://data.europa.eu/esco/occupation/67b31696-9722-4b41-84d4-b25657266d59,8219,juvelierizstrādājumu montieris,"juvelierizstrādājumu montieris
dārglietu montieris
juvelierizstrādājumu montiere",,released,2016-07-05T16:57:41Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Juvelierizstrādājumu montieri saliek kopā juvelierizstrādājumu detaļas, veidojot dažādus juvelierizstrādājumus, piemēram, aproces, kaklarotas vai auskarus. Viņi satver savienojumus ar knaiblēm un novieto savienojumus savienotājgredzenā, savērpj savienojumus, izmantojot plakanknaibles, sastiprina kopā visas detaļas un labo saplīsušās ķēdītes.",8219.5
Occupation,http://data.europa.eu/esco/occupation/67d8c64f-e0d9-4e0b-be8b-510f9e20e698,3423,brīvdabas pasākumu organizators,"brīvdabas pasākumu organizatore
brīvdabas animators
sporta pasākumu organizators
brīvdabas pasākumu organizators",,released,2020-06-10T16:19:11.837Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Brīvdabas pasākumu organizatori ir atbildīgi par brīvdabas nodarbju plānošanu un organizēšanu. Dažkārt viņi var būt iesaistīti administratīvajā darbā, viņiem var būt uzticēti klientu apkalpošanas uzdevumi un uzdevumi, kas saistīti ar viņu darbības jomu un inventāra uzturēšanu. Brīvdabas pasākumu organizatoru darba vieta galvenokārt ir ārā pasākumu vietā, bet darbs var notikt arī telpās.",3423.1.2
Occupation,http://data.europa.eu/esco/occupation/67f12d6c-295f-4315-8c5c-8e477c7f7019,8160,medus ieguves operators,"medus ieguves operators
bitenieks
medus ieguves operatore",,released,2016-07-05T17:03:13Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Medus ieguves operatori izmanto iekārtas, lai no medus kārēm iegūtu šķidro medu. Viņi novieto izņemtās medus kāres sviedes grozos, lai tās iztukšotu.",8160.38
Occupation,http://data.europa.eu/esco/occupation/680831bb-64fc-4fc8-ae58-c450327d9700,1219,ražošanas ēku ekspluatācijas vadītājs,"ražošanas ēku ekspluatācijas vadītāja
ražošanas ēku ekspluatācijas vadītājs",,released,2017-02-23T11:58:57Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Ražošanas ēku ekspluatācijas vadītāji pārrauga ražošanas darbībām paredzētu ēku uzturēšanu un ikdienas operatīvo plānošanu. Viņi kontrolē un pārvalda darba aizsardzības procedūras, uzrauga strādnieku darbu, plāno un veic ēku uzturēšanas darbības, risina ugunsdrošības un aizsardzības jautājumus, kā arī pārrauga ēku tīrīšanas darbības.",1219.5
Occupation,http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0,2141,ražošanas sagatavošanas inženieris,"ražošanas sagatavošanas inženieris
ražošanas sagatavošanas inženiere",,released,2016-07-05T16:17:18Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Ražošanas sagatavošanas inženieri izstrādā ražošanas procesus dažādu veidu ražošanai. Viņi integrē ražošanas procesu projektēšanā un plānošanā attiecīgos specifiskos aspektus un ierobežojumus, ko nosaka attiecīgā nozare vai prece, kuru ražo saskaņā ar vispārīgiem un plaši izmantotiem ražošanas tehniskajiem principiem.",2141.3.1
Occupation,http://data.europa.eu/esco/occupation/6833077e-e521-4605-bc1a-893f4b3d811c,2163,tekstilizstrādājumu projektētājs,"tehnisko tekstiliju projektētājs
tekstilizstrādājumu projektētājs
tekstilizstrādājumu projektētāja",,released,2016-07-05T17:16:14Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Tekstilizstrādājumu projektētāji ievieš jauninājumus un izstrādā dizainu tādām precēm kā apģērbi, tekstili, mājsaimniecības tekstilizstrādājumi un tehniski tekstilizstrādājumi (piemēram, lauksaimniecības, drošības, būvniecības, medicīnas, mobilo tehnoloģiju, vides aizsardzības, sporta vajadzībām u. tml.). Viņi piemēro zinātniskus un tehniskus principus, lai izstrādātu inovatīvus tekstilizstrādājumus.",2163.3
Occupation,http://data.europa.eu/esco/occupation/6837611a-7093-40fb-9e7f-74947bf6f54f,8181,keramikas apdedzinātājs,"keramikas apdedzinātājs
keramikas apdedzinātāja",,released,2016-10-19T15:51:33Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Keramikas apdedzinātāji, cep keramikas izstrādājumus, piemēram, ķieģeļus, kanalizācijas caurules vai dakstiņus, izmantojot periodiskas darbības vai tuneļveida krāsnis. Viņi regulē vārstus, uzrauga temperatūru, novēro svārstības un uztur krāsnis.",8181.3
Occupation,http://data.europa.eu/esco/occupation/68450507-b4a0-40e0-895b-385fe705be10,4223,neatliekamās medicīniskās palīdzības dispečers,"neatliekamās medicīniskās palīdzības dispečers
neatliekamās medicīniskās palīdzības dispečere",,released,2017-01-26T13:04:51Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Neatliekamās medicīniskās palīdzības dispečeri reaģē uz vadības centrā saņemtiem steidzamiem izsaukumiem, reģistrē informāciju par ārkārtas situāciju, adresi un citu informāciju un nosūta tuvāko neatliekamās medicīniskās palīdzības automašīnu vai helikopteru.",4223.1.1
Occupation,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,2310,augstskolas lektors,"augstskolas lektore
augstskolas profesors
augstskolas lektors",,released,2017-01-17T11:32:23Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Augstākās izglītības lektori studentus, kas ieguvuši vidējās izglītības diplomu, apmāca savā specialitātes jomā, kam pārsvarā ir akadēmisks raksturs. Viņiem var būt īpaši amatu nosaukumi, piemēram, vecākais lektors vai profesors. Viņi sadarbojas ar mācībspēku un pētnieku asistentiem, lai sagatavotu lekcijas un pārbaudes darbus, vērtētu studiju darbus un eksāmenus, saistībā ar laboratoriju praksi, kā arī nodrošina studentiem izvērtēšanu un atsauksmju uzklausīšanu. Viņi arī veic akadēmisku pētniecību sava specializācijas jomā, publicē savas atziņas, kā arī sadarbojas ar kolēģiem no citām augstskolām.",2310.1
Occupation,http://data.europa.eu/esco/occupation/68ad860f-c5cd-420f-840f-993e3e813508,7543,patēriņa preču inspektors,"patēriņa preču inspektore
patēriņa preču inspektors",,released,2017-01-17T13:44:51Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Patēriņa preču inspektori novērtē, vai saliktās patēriņa preču un izstrādājumu daļas atbilst tehniskajām prasībām, proti, vai tiem nav defektu atbilstoši klientu prasībām un organizatoriskajai politikai. Patēriņa preču inspektori nodrošina rezultātus un atradumus ziņojumiem. Pārbaudītos defektus var identificēt kā plaisas, skrambas, smiltnīcas kļūdas un kustīgo daļu defektus.",7543.7.2
Occupation,http://data.europa.eu/esco/occupation/68bc2af1-96ea-4ec2-8b2f-5cde76472135,3259,diētas māsa,,,released,2016-07-05T16:29:05Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Diētas māsas dietologu uzraudzībā palīdz plānot uztura programmas un pacientu ēdienkartes, kas ir daļa no vispārējā pacientu ārstēšanas plāna. Dietologa uzraudzībā viņas palīdz veikt pacientu pārbaudes, enterālās barošanas plānošanu, kā arī klīnisko pārbaudi, kas ietver arī uztura pārbaudi.",3259.3
Occupation,http://data.europa.eu/esco/occupation/68d973df-bf10-4bf7-9a1b-fbd9f604b9db,2131,bioinformātikas pētnieks,"bioinformātikas speciālists
bioinformātikas pētniece
bioinformātikas pētnieks",,released,2017-01-17T12:24:28Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Bioinformātikas pētnieki analizē bioloģiskos procesus, izmantojot datorprogrammas. Viņi uztur vai veido datubāzes, kas satur bioloģisko informāciju. Bioinformātikas pētnieki ievāc un analizē bioloģiskos datus un var arī palīdzēt zinātniekiem dažādās jomās, tostarp biotehnikā un farmācijā. Viņi veic zinātniskos pētījumus un statistikas analīzes, kā arī ziņo par saviem konstatējumiem. Bioinformātikas pētnieki var arī vākt DNS paraugus, atklāt datu modeļus un veikt ģenētiskos pētījumus.",2131.3
Occupation,http://data.europa.eu/esco/occupation/68dd0dfc-c8b0-4fd0-9a6e-b0864925fa56,2320,dzelzceļa speciālistu sagatavošanas instruktors,"dzelzceļa speciālistu sagatavošanas instruktore
dzelzceļa speciālistu sagatavošanas instruktors",,released,2016-07-05T16:04:42Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Dzelzceļa speciālistu sagatavošanas instruktori māca nākamos dzelzceļa pārvadājumu profesionālos vadītājus, piemēram, vilcienu, tramvaju, metro un drezīnu vadītājus, kā vadīt viņu dzelzceļa transportlīdzekli saskaņā ar noteikumiem. Viņi māca studentiem teoriju un metodes par to, kā optimāli vadīt un uzturēt kārtībā specializētu dzelzceļa transportlīdzekli, kā arī novēro un novērtē studentus praktiskajā darbībā. Viņi arī orientējas uz tādiem jautājumiem, kas nav saistīti ar transportlīdzekļu vadīšanu, piemēram, klientu apkalpošanu ( personu pārvadājumu gadījumā) un drošības pasākumu regulējumu.",2320.1.20
Occupation,http://data.europa.eu/esco/occupation/68f4fdd9-182c-4c0d-a73d-f767b8a8355e,2131,akvakultūras biologs,"akvakultūras biologs
akvakultūras bioloģe",,released,2020-06-10T16:19:47.976Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Akvakultūras biologi pielieto izpētes rezultātā gūtās zināšanas par dzīvniekiem un augiem ūdens vidē, kā arī to savstarpēju iedarbību un mijiedarbību ar vidi, lai uzlabotu akvakultūras ražošanu, novērstu dzīvnieku veselības un vides problēmas un vajadzības gadījumā nodrošinātu risinājumus.",2131.4.1
Occupation,http://data.europa.eu/esco/occupation/68ffc53b-6067-4fe7-bd85-c96f4a6c1e45,2131,pārtikas biotehnologs,"pārtikas biotehnologs
biotehnoloģijas speciālists pārtikas nozarē
pārtikas biotehnoloģe",,released,2020-06-10T16:20:09.861Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Pārtikas biotehnologi pēta pārtikas aprites ciklu, sākot no tās glabāšanas līdz brīdim, kad tā ir sabojājusies, kā arī pēta pārtikā sastopamos patogēnus. Viņi pēta un izprot pārtikas izraisītas slimības, lai tās novērstu. Viņi nodrošina pārtikas produktu atbilstību valdības noteikumiem par pārtikas veselīgumu un nekaitīgumu.",2131.5
Occupation,http://data.europa.eu/esco/occupation/691c86d9-d88f-440f-b885-7ed9726f782c,1420,datorprogrammatūras un multivides iekārtu veikala vadītājs,"datorprogrammatūras un multivides iekārtu veikala vadītāja
datorprogrammatūras un multivides iekārtu veikala vadītājs",,released,2016-07-05T17:16:23Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",Datorprogrammatūras un multivides iekārtu veikalu vadītāji ir atbildīgi par darbībām specializētos veikalos un to darbiniekiem.,1420.4.12
Occupation,http://data.europa.eu/esco/occupation/691d30cc-6b2c-4025-89b4-3e719fe664c7,2621,ekspozīciju un izstāžu kurators,"ekspozīciju un izstāžu kuratore
ekspozīciju un izstāžu kurators",,released,2017-01-17T12:55:22Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Ekspozīciju un izstāžu kuratori organizē un izstāda apskatei mākslas darbus un artefaktus. Viņi strādā muzejos, mākslas galerijās, zinātnes vai vēstures muzejos, bibliotēkās un arhīvos, kā arī citās kultūras iestādēs. Kopumā ekspozīciju un izstāžu kuratori strādā mākslas un kultūras izstāžu jomā un dažādu veidu pasākumos.",2621.5
Occupation,http://data.europa.eu/esco/occupation/691ec040-f5ad-47ef-8698-03212d66dbbf,7214,metāla konstrukciju atslēdznieks,"metāla konstrukciju atslēdzniece
metāla konstrukciju atslēdznieks",,released,2016-07-05T15:43:33Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Metāla konstrukciju atslēdznieki būvniecības objektos uzstāda metāla elementus. Viņi uzstāda tērauda karkasus ēkām, tiltiem un citiem būvprojektiem. Viņi veido metāla stieņu vai stiegrojuma stieņus, lai veidotu armētu dzelzsbetonu.",7214.3
Occupation,http://data.europa.eu/esco/occupation/699057b7-7aeb-4b5c-bb90-01d935ff32c1,8341,mežsaimniecības iekārtu operators,"meža tehnikas operatore
meža mašīnu operatore
meža tehnikas operators
mežsaimniecības tehnikas operators
meža mašīnu operators
mežsaimniecības tehnikas operatore",,released,2016-12-21T12:04:53Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Mežsaimniecības iekārtu operatori veic darbības ar īpašu aprīkojumu mežā, lai uzturētu, apstrādātu, iegūtu un pārveidotu koksni patēriņa preču un rūpniecības ražojumu veidā.",8341.1
Occupation,http://data.europa.eu/esco/occupation/69bcbb0a-8d80-4ecd-b0a4-9adea2a40de2,2166,grafikas dizainers,"grafikas dizainers
datordizainers
grafikas dizainere",,released,2017-01-17T14:26:44Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Grafikas dizaineri veido tekstu un attēlus, lai ar tiem izplatītu idejas. Veidojot ar rokām vai izmantojot datorprogrammatūru, viņi izstrādā vizuālās koncepcijas, kas ir paredzētas publicēšanai papīra formātā vai tiešsaistes multivides līdzekļos, piemēram, attiecībā uz reklāmu, tīmekļvietnēm vai žurnāliem.",2166.10
Occupation,http://data.europa.eu/esco/occupation/69c24e54-567c-4415-b59b-cda97fdbc50c,7534,vagonu tapsētājs,"vagonu tapsētājs
vagonu tapsētāja",,released,2016-07-05T17:04:33Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Vagonu tapsētāji izgatavo ražošanas šablonus, izgatavo un montē vilcienu vagonu iekšējos komponentus. Viņi izmanto elektroinstrumentus, rokas instrumentus un datora skaitliskās programmvadības mašīnas, lai sagatavotu un nostiprinātu materiālus. Viņi arī pārbauda ienākošos materiālus un sagatavo transportlīdzekļa iekšpusi apdares materiālu uzstādīšanai.",7534.3.4
Occupation,http://data.europa.eu/esco/occupation/69e4e877-9d7a-4df0-973b-34defd318e26,9112,lidmašīnas salona tīrītājs,"lidmašīnas salona tīrītājs
lidmašīnas salona tīrītāja",,released,2016-07-05T17:18:02Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Lidmašīnas salona tīrītāji tīra lidmašīnu salonus un pašas lidmašīnas pēc to izmantošanas. Viņi izsūc un slauka salonu kabīnes iekšpusi, iztīra sēdekli no gružiem, kā arī tīra drošības jostas. Viņi iztīra no sēdekļu kabatām atkritumus un gružus, sakārto ceļvežus, drošības kartes un maisiņus vemšanai. Viņi arī tīra kambīzes un tualetes.",9112.1
Occupation,http://data.europa.eu/esco/occupation/69e6db0b-30b4-4e0e-b95b-173f8bc3da73,2133,lidostas vides aizsardzības speciālists,"lidostas vides aizsardzības speciālists
lidostas vides aizsardzības speciāliste
lidostas vides aizsardzības vecākais speciālists",,released,2016-07-05T17:11:20Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Lidostas vides aizsardzības speciālisti uzrauga vides jautājumus, piemēram, emisijas, piesārņojumu un savvaļas dzīvnieku klātbūtni lidostu objektos. Viņi ziņo par ekoloģiskajiem dzīvnieku piesaistītājiem, tādiem kā tuvumā esošas atkritumu izgāztuves vai mitrāji. Viņi var pētīt lidostu radīto ietekmi uz apkārtējo kopienu vidi saistībā ar lidostu radītā piesārņojuma veidiem. Viņi īsteno noteikumus, lai nodrošinātu lidostas ilgtspējīgu attīstību.",2133.1
Occupation,http://data.europa.eu/esco/occupation/6a0b0c4f-b57a-4978-a637-2c0adff65996,7514,eļļas spiešanas iekārtu operators,"eļļas spiešanas iekārtu operators
eļļas spiedējs
eļļas spiešanas iekārtu operatore",,released,2017-02-02T11:41:22Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Eļļas spiešanas iekārtu operatori strādā eļļu spiestuvēs, lai no eļļas augiem iegūtu eļļu, ievērojot nerūpnieciskas metodes.",7514.2
Occupation,http://data.europa.eu/esco/occupation/6a163fef-dee8-4583-82b0-13b76d8a27b2,5223,mehānisko transportlīdzekļu pārdevējs,"mehānisko transportlīdzekļu pārdevējs
automašīnu pārdevējs
mehānisko transportlīdzekļu pārdevēja
lietotu automašīnu pārdevējs
jaunu automašīnu pārdevējs",,released,2016-07-05T17:13:54Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Mehānisko transportlīdzekļu pārdevēji pārdod automašīnas un mehāniskos transportlīdzekļus specializētos veikalos. 
 
 ",5223.7.25
