conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code
Occupation,http://data.europa.eu/esco/occupation/4f5e4fb1-58bd-4abd-bb06-4af9203a1518,8122,reszelőgép-kezelő,,reszelőgép kezelő,released,2016-07-05T17:03:41Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","A reszelőgép-kezelők reszelőgépeket állítanak be és szolgálnak ki, amelyek szalagos reszelők, lengőreszelők és reszelőpadok fém, fa vagy műanyag felületek elsimítására, pontos vágás és a kis mennyiségű felesleges anyag eltávolítása révén.",8122.9
Occupation,http://data.europa.eu/esco/occupation/4f7e7482-39e7-4f3a-bf11-763620f4b8e0,7322,dombornyomógép-kezelő,nyomdai előkészítő,dombornyomógép-kezelő,released,2016-11-17T11:44:35Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","A dombornyomógép-kezelők prést használnak, amellyel a munkadarab bizonyos részeit kiemeli a többihez képest, így domború felületet hoz létre a nyomaton. Két gravírozott sajtolóelem kerül a papír két felére, és nyomást alkalmaznak az anyag felületének megváltoztatására.",7322.6
Occupation,http://data.europa.eu/esco/occupation/4f89b0d2-b666-4890-af01-25d1d60da1f3,2633,politológus,"konfliktuskutató
politológiai kutató",,released,2017-01-17T14:21:57Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","A politológusok a politikai magatartást, a politikai aktivitást és a politikai rendszereket, illetve ezek elemeit tanulmányozzák. Sok területet kutatnak, a különböző politikai rendszerek gyökereitől és fejlődésétől kezdve az olyan időszerű témákig, mint a döntéshozatali folyamatok, a politikai magatartás, a politikai trendek, a társadalom és a hatalom kilátásai. Tanácsokkal látják el a kormányokat és az intézményi szervezeteket az irányítással kapcsolatos kérdésekben.",2633.3
Occupation,http://data.europa.eu/esco/occupation/4fa660b3-ab97-4a99-ad73-ce3c2612f2c3,3412,szociális asszisztens,"szociálismunkás-asszisztens
szociális segítő",szociális munkás asszisztens,released,2017-01-17T11:36:10Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","A szociális asszisztensek olyan gyakorlati szakemberek, akik előmozdítják a társadalmi változást és fejlődést, a társadalmi kohéziót, valamint az emberek felelősségvállalását és felszabadulását. Egyénekkel, családokkal, csoportokkal, szervezetekkel és közösségekkel tartanak kapcsolatot annak érdekében, hogy különböző formájú terápiával és tanácsadással, csoportmunkával és közösségi munkával segítsék őket. A szociális asszisztensek segítséget nyújtanak a személyzet számára, segítséget nyújtanak az ügyfelek számára az ellátások igényléséhez szükséges szolgáltatások igénybevételéhez, a közösségi forrásokhoz való hozzáféréshez, a munkakereséshez és a képzéshez, jogi tanácsadáshoz, illetve a helyi hatóságok más szervezeti egységeivel való együttműködéshez. Segítséget nyújtanak a szociális munkások számára, és velük együtt dolgoznak.",3412.5
Occupation,http://data.europa.eu/esco/occupation/4fe4b1f1-e84d-4056-b062-83d5a64fc571,1312,akvakultúra-betakarítási menedzser,"akvakultúra-betakarítási felügyelő
halgazdaság halászati menedzsere",,released,2016-07-05T13:32:49Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Az akvakultúra-betakarítási menedzserek a vízi szervezetek betakarítását szabályozzák, ami magában foglalja a betakarítási folyamatokhoz használt technikák és berendezések ismeretét.",1312.1
Occupation,http://data.europa.eu/esco/occupation/4fef1907-cf82-413b-841a-02ef57e299a6,3141,laboratóriumi technikus,"laboratóriumi asszisztens
labortechnikus
orvosi laboratóriumi technikus
élettani tudomány technikusa
kutatólaboratóriumi technikus
orvosi labortechnikus
tudományos laboratóriumi asszisztens
tudományos laboratóriumi szakasszisztens
laboratóriumi szakasszisztens
laboratóriumi technikus",laboratóriumi teknikus,released,2017-02-10T18:17:05Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","A laboratóriumi technikus laboratóriumi kutatásokat, elemzéseket és vizsgálatokat végez, továbbá támogatja az élettudományokkal foglalkozó szakemberek munkáját. Mintavételt, vizsgálatokat, méréseket, kutatást és elemzést végez olyan területeken, mint a biológia, a biotechnológia, a környezettudomány, a kriminalisztika és a farmakológia. A laboratóriumi technikus továbbá megfigyeli és nyomon követi a laboratóriumi tevékenységeket, rögzíti a vizsgálatsorozatokat, és elemzi a kapott eredményeket.",3141.2
Occupation,http://data.europa.eu/esco/occupation/5001506f-dd7d-4801-92ac-6f7e93b45133,3139,iparirobot-kezelő,ipari robot vezérlője,ipari robotkezelő,released,2017-01-17T12:05:08Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Az iparirobot-kezelő az automatizálási folyamatokban különböző gyártási tevékenységek elvégzésére – például emelésre, hegesztésre és összeszerelésre – használt ipari robotokat üzemelteti, és figyelemmel követi azok működését. Biztosítja, hogy a gépek megfelelően és más ipari robotokkal összhangban működnek, karbantartja és javítja a hibás alkatrészeket, felméri a kockázatokat, és vizsgálatokat végez.",3139.2
Occupation,http://data.europa.eu/esco/occupation/500b7b14-507c-4c49-816d-c1d0b05b85e4,3214,ortopédiai eszközkészítő technikus,"ortopédiai eszközkészítő
ortopédiai műszerész
ortopédiai technikus
protéziskészítő",,released,2017-01-26T18:29:56Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Az ortopédiai eszközkészítő technikusok gyógyászati segédeszközöket – például gyógyfűzőket, protéziseket, talpbetéteket, valamint művégtagokat és egyéb gyógyászati eszközöket – terveznek, készítenek, szerelnek össze és javítanak.",3214.3.1
Occupation,http://data.europa.eu/esco/occupation/501a3798-08bf-4475-88d2-0e8c9befb101,7522,kádár,"hordókészítő mester
bognár
bodnár
hordókészítő",,released,2016-07-05T16:57:39Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","A kádárok hordókat és hasonló termékeket, például vödröt készítenek fából. Formára alakítják a fát, karimába illesztik, kialakítják a hordó alakját, hogy alkalmas legyen a termék tárolására, amely általában prémium minőségű alkoholos ital.",7522.3
Occupation,http://data.europa.eu/esco/occupation/502fe307-ae65-46cb-a485-e559b9a35266,8142,fröccsöntőgép-kezelő,,fröccsöntőgép kezelő,released,2016-10-20T15:44:31Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","A fröccsöntőgép-kezelők a fröccsöntőgépeket működtetik és nyomon követik annak érdekében, hogy a termoplasztikus anyagokból termékeket öntsenek. Az előre meghatározott előírásoknak megfelelően szabályozzák a műanyagok hőmérsékletét, nyomását és térfogatát. A fröccsöntőgép-kezelők eltávolítják a késztermékeket, a felesleges anyagokat pedig a késsel vagy más kéziszerszámmal eltávolítják.",8142.7
Occupation,http://data.europa.eu/esco/occupation/503ea267-93e9-4b8c-ae5e-817fe7e4a245,9613,utcaseprő,"köztisztasági munkás
lombfúvó gép kezelője
közterület takarító
önfelszedő seprőgép kezelője
lombszívó gép kezelője
városi utcaseprő",,released,2016-07-05T17:05:49Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Az utcaseprők utcaseprő gépeket és eszközöket működtetnek az utcákon keletkező hulladék, levelek vagy törmelék eltávolítására. Nyilvántartásokat vezetnek a seprési műveletekről, karbantartják, tisztítják a használt berendezéseket és kisebb javításokat végeznek rajtuk.",9613.1
Occupation,http://data.europa.eu/esco/occupation/50609eb5-9957-4cbf-9b91-6f46ce49cfad,3359,teheráru-felügyelő,"teheráru-ellenőr
hajórakomány-ellenőr",,released,2016-12-20T14:06:41Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","A teheráru-felügyelők eldöntik, hogy az áru biztonságos-e és megfelelő okmányok kíséretében érkezik-e. Megvizsgálják, kezelik és dokumentálják az áruszállítmányokat, eközben ellenőrzik, hogy azok tartalma megfelel-e a helyi, nemzeti és nemzetközi előírásoknak.",3359.5
Occupation,http://data.europa.eu/esco/occupation/50743f62-3d5b-4ef6-b706-00d2b1adfcc3,3412,idősotthoni gondozó,"idősápoló
gondozó idősek otthonában
idősotthoni ápoló
idősgondozó",,released,2016-10-20T15:02:53Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Az idősotthoni gondozók a testi vagy szellemi fogyatékossággal élő idősek számára nyújtanak tanácsadást és támogatást. Figyelemmel kísérik a fejlődésüket, és pozitív életkörnyezetben gondozzák őket. A családok látogatásának megszervezése érdekében kapcsolatot tartanak az ügyfelek családjával.",3412.4.12
Occupation,http://data.europa.eu/esco/occupation/50760da6-abc3-424c-b159-8ddf0818e016,2412,vagyonértékelő,"értékbecslési tanácsadó
vagyonértékelési tanácsadó
vagyonértékelési elemző
értékbecslő
vagyonbecslő
értékbecslési elemző
vagyonértékelési szakértő
értékbecslési szakértő
okleveles vagyonértékelő
okleveles értékbecslő
akkreditált értékbecslő
akkreditált vagyonértékelő",,released,2016-07-05T15:24:17Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","A vagyonértékelők üzleti vállalkozások, részvény- és egyéb értékpapírok és immateriális javak értékelését végzik annak érdekében, hogy segítsék ügyfeleiket az olyan stratégiai döntéshozatali eljárásokban, mint a fúziók és felvásárlások, a peres ügyek, a csőd, az adózási fegyelem és a vállalatok általános szerkezetátalakítása.",2412.1
Occupation,http://data.europa.eu/esco/occupation/509f9452-ed18-4fbf-8a4c-d45de85aa2f7,7544,vegyszeres növényvédő technikus,"vegyszerező technikus
kártevőirtó
permetező szakember
növényvédelmi szaktechnikus
növényvédő technológus
gyomirtó
méregkamra-kezelő, növényvédelem
méregfelelős, növényvédelem
növényorvosi (növényvédelmi) asszisztens
permezetőmester
növényvédelmi technikus","gyom irtó
gyomírtó",released,2016-10-18T12:53:25Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","A vegyszeres növényvédő technikusok peszticideket, rovarirtókat, gombaölőket és más vegyi oldatokat kevernek össze, és műszaki felszerelések, például a fákon, növényeken és pázsitokon használt permetezőgépek segítségével alkalmazzák azokat. Tisztítják és karbantartják az üzemi gépeket, és biztosítják az általános biztonságot a kijelölt területeken.",7544.1.1
Occupation,http://data.europa.eu/esco/occupation/50a66df6-c141-4b4a-937a-d3bc55737ae3,4214,"végrehajtó, adósságbehajtó","végrehajtó
követeléskezelő
végrehajtási ügyintéző
végrehajtócég
adósságbehajtó","behajtó
követelés kezelő
adósságbehajtó
végre hajtó
adóság behajtó
behajtócég
adósság behajtó",released,2020-06-10T16:17:46.228Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Az adósságbehajtók a szervezetnek vagy harmadik feleknek fizetendő tartozást szedik be, elsősorban azokban az esetekben, ha a tartozás lejárt.",4214.1
Occupation,http://data.europa.eu/esco/occupation/50af07f0-7a75-424e-a66d-5a9deea10f4c,2519,IKT hozzáférhetőségi tesztelő,"hozzáférhetőségi tesztelők
elérhetőségi tesztelő",,released,2016-07-05T17:04:50Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Az IKT hozzáférhetőségi tesztelők honlapokat, szoftveralkalmazásokat, rendszereket vagy felhasználóifelület-összetevőket értékelnek a felhasználók valamennyi típusa – különösen a sajátos igényű vagy fogyatékkal élő felhasználók – számára a felhasználóbarát jelleg, a navigálás és a láthatóság tekintetében.",2519.6.2
Occupation,http://data.europa.eu/esco/occupation/50b41847-6dad-4a2e-9427-a0374c2963fd,3435,színpadi gépész,"színpadtechnikus
színháztechnikus
rendezvénytechnikus
színpadigép-kezelő",,released,2016-12-20T12:30:20Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","A színpadi gépészek egy-egy előadás díszleteit és más elemeit művészeti vagy kreatív koncepció alapján, az előadóművészekkel együttműködésben kezelik. Munkájukat más technikusok eredményei kölcsönösen befolyásolják. Ezért a színpadi gépészek szorosan együttműködnek a tervezőkkel, a kezelőkkel és az előadóművészekkel. A színpadi gépészek előkészítik és elvégzik a manuális zsinórpadlás-rendszerek beállítását, átállítását és működtetik őket. Munkájuk terveken, utasításokon és számításokon alapul.",3435.23.4
Occupation,http://data.europa.eu/esco/occupation/50e00fda-ac7c-4bc5-9f19-69a33ff3d6e7,2422,államháztartási referens,"államháztartási tanácsadó
államháztartási szakértő
költségvetési szakértő
költségvetési referens
államháztartási tisztviselő
költségvetési tanácsadó
költségvetési tisztviselő",,released,2017-01-17T14:45:07Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Az államháztartási tisztviselők kutatják, elemzik és kidolgozzák az adózással és a kormányzati kiadásokkal kapcsolatos politikákat a közpolitikai ágazatokban, és végrehajtják ezeket a politikákat az ágazatra vonatkozó meglévő szabályozás javítása érdekében. Szorosan együttműködnek a partnerekkel, a külső szervezetekkel és más érdekelt felekkel, és rendszeresen tájékoztatják őket.   ",2422.10.6
Occupation,http://data.europa.eu/esco/occupation/511c8e9f-b19e-4ae8-9959-c047e7410441,3112,vasúti infrastruktúra-felügyelő,"síndiagnosztikai vizsgálatokat végző szakember
vasúti pályadiagnosztikai vizsgálatokat végző szakember",,released,2017-02-23T12:46:27Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","A vasúti infrastruktúra-felügyelők felelősek a vasúti szállítás feltételeinek ellenőrzéséért. Nyomon követik az egészségügyi és biztonsági előírásoknak való megfelelést, és ellenőrzik az infrastruktúrát károk vagy hibák feltárása érdekében. Elemzik és jelentést készítenek megállapításaikról annak biztosítása érdekében, hogy a vasúti közlekedés körülményei biztonságosak maradjanak.",3112.8
Occupation,http://data.europa.eu/esco/occupation/511f366c-ba41-4826-9622-8cda6d6e3b91,4412,postai válogató,"csomagválogató
levélválogató
válogató","csomag-válogató
levél válogató
csomag válogató
levél-válogató",released,2016-07-05T17:05:45Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","A postai válogatók leveleket kezelnek, válogatnak, tartanak nyilván, illetve postahivatalok vagy kapcsolódó szervezetek levélpostai szolgáltatásait intézik. Nyilvántartást vezetnek a létesítménybe beérkező és az onnan kimenő csomagokról és levelekről.",4412.1
Occupation,http://data.europa.eu/esco/occupation/5157706c-3fce-420e-9e7f-863000af5397,7532,bőripari szabásminta-készítő,"szabásminta-készítő
szabásminta-rajzoló
szériázó
modellező",,released,2016-07-05T17:16:58Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","A bőripari szabásminta-készítők kézi és szerszámgépek felhasználásával megtervezik és kivágják a mintákat a különféle bőrárukból. Ellenőrzik a beágyazott változatokat, és megbecsülik az anyagszükségletet.",7532.6
Occupation,http://data.europa.eu/esco/occupation/517c01aa-e875-4690-bf38-17307a57eafe,7533,gépi varró,"varrónő
szériavarró
varrónő gépsoron
szabó",,released,2016-07-05T17:13:32Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","A gépi varrók ruházati termékek részeit varrják össze. Javítási és átalakítási munkát is végeznek, amelyet kézzel vagy különböző varrógépekkel hajtanak végre. ",7533.5
Occupation,http://data.europa.eu/esco/occupation/518348e6-0095-4f37-ad46-5ef1b8b5ee2f,3122,textilipari operatív vezető,,,released,2017-01-17T13:52:13Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",A textilipari operatív vezetők ütemezik a megrendeléseket és a kézbesítési időket a termelési rendszer hatékony és zökkenőmentes működésének biztosítása érdekében.,3122.4.17
Occupation,http://data.europa.eu/esco/occupation/51c7015c-dc81-4fcb-b15f-619a4656a9fe,3113,elektromechanikai technikus,"villamos gépek és készülékek műszerésze, javítója
elektrolakatos
elektromos gép- és készülékszerelő
elektromechanikai műszerész","elektromos gépszerelő
elektro-mechanikai műszerész
elektromos készülékszerelő",released,2017-01-17T13:45:56Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Az elektromechanikai technikusok az elektromechanikai mérnökökkel együttműködve fejlesztik az elektromechanikus berendezéseket. Az elektromechanikai technikusok az elektromechanikai berendezések, áramkörök és rendszerek kiépítéséért, telepítéséért, teszteléséért, ellenőrzéséért és karbantartásáért felelősek. Ezt vizsgálati eszközök, például oszcilloszkópok és voltmérők használatával tesztelik. Az elektromechanikai technikusok a forrasztó berendezéseket és kéziszerszámokat is használnak az elektromechanikai berendezések javításához.",3113.1.2
Occupation,http://data.europa.eu/esco/occupation/51ca3c6e-1c9b-49e4-aa09-9e77d1a59547,5223,zöldség-gyümölcs eladó,"zöldségbolti eladó
zöldség-gyümölcs árus
zöldséges
bio gyümölcsbolti eladó
bio zöldségbolti eladó",,released,2016-07-05T17:26:33Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",A zöldség-gyümölcs eladók gyümölcsöket és zöldségeket értékesítenek szaküzletekben.,5223.7.19
Occupation,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,2141,logisztikai elemző,"logisztikai tanácsadó munkatárs
logisztikai tervező",logisztikai ügyintéző,released,2016-12-20T14:06:33Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","A logisztikai elemzők racionalizálják a termékgyártást, szállítást, tárolást és forgalmazást. Értékelik a termelési és ellátási lánccal kapcsolatos problémákat a gazdasági szempontból hatékony megoldások meghatározása érdekében. Segítik a vállalatvezetőket a döntéshozatali folyamatokban és az alvállalkozók, menedzserek és fogyasztók logisztikai technológiával történő ellátására szolgáló programokat irányítják.",2141.6
Occupation,http://data.europa.eu/esco/occupation/51ec004e-aec8-4f89-b114-952bcc56b0b0,2642,vlogger,"blogger
utazási vlogger
blogszerző
divatvlogger
online videós újságíró
online video-újságíró
vlogszerző
életmódvlogger
blogíró
videoblogger",,released,2016-10-17T18:30:02Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","A vloggerek online videókat készítenek, amelyekben különféle témákról beszélnek, mint például politika, divat, közgazdaságtan és sport. Objektív tényekről is beszélhetnek, de gyakran véleményt is nyilváníthatnak a témával kapcsolatban. A vloggerek e videókat a közösségi médiában vagy streaming platformokon teszik közzé, gyakran írott szöveggel együtt. Emellett a hozzászólásokon keresztül kapcsolatba lépnek a nézőkkel.",2642.1.17
Occupation,http://data.europa.eu/esco/occupation/521bbfd5-c179-46e3-879b-e74bd6db367c,3214,hallásakusztikus,hallókészülék-technikus,,released,2017-01-17T14:36:15Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","A hallásakusztikusok hallást segítő készülékeket és hallásvédelmi termékeket készítenek és szervizelnek. Hallást segítő készülékeket készítenek, illesztenek és szolgáltatnak azok számára, akiknek szükségük van rájuk.",3214.1
Occupation,http://data.europa.eu/esco/occupation/52207284-2681-40d3-a317-ec81ca1b3e41,2162,táj- és kertépítészmérnök,"tájtervező mérnök
tájkertészeti mérnök
kert- és tájépítő mérnök
tájépítész
tájépítő mérnök",,released,2017-01-17T14:17:17Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations",A táj- és kertépítészmérnökök kertek és természetes terek építésének megtervezését és kialakítását végzik. Meghatározzák a tér jellemzőit és felosztását. A térérzetet esztétikai szempontok figyelembevételével ötvözve érik el a harmonikus kialakítást.,2162.1
Occupation,http://data.europa.eu/esco/occupation/522c55ca-ee4a-407d-9fc6-f810c5266523,3153,légiforgalmi pilóta,"repülőgép-vezető
repülőgép-kapitány
légijármű-vezető",,released,2016-12-05T11:36:02Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","A légiforgalmi pilóta több mint 5 700 kilogramm maximális felszálló tömegű nagy repülőgépeket vezet; utasokat, postai küldeményeket vagy árut szállít nagy vagy rövid távolságú, szabadidős, üzleti vagy kereskedelmi célú járatokon. Általános felelősséggel tartozik a repülőgép biztonságos és hatékony üzemeltetéséért, valamint a személyzet és az utasok biztonságáért.",3153.2.2.1
Occupation,http://data.europa.eu/esco/occupation/523ab5a0-5e72-418d-9d61-a6126a446123,3153,kereskedelmi pilóta,"repülőgép-vezető
repülőgép-kapitány
pilóta kereskedelmi járaton
pilóta",,released,2017-02-02T11:47:23Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","A kereskedelmi pilóta utasok és áru szállítására szolgáló, merev szárnyas és több hajtóműves repülőgépet vezet.",3153.2.2
Occupation,http://data.europa.eu/esco/occupation/526ba8e1-fc71-4657-8d27-52f03e8ca81d,1341,gyermekgondozási koordinátor,"napközis koordinátor
napközis tábor koordinátora
szünidei tevékenységek koordinátora",,released,2017-01-17T11:36:07Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","A gyermekgondozással foglalkozó koordinátorok a gyermekgondozási szolgáltatásokat, tevékenységeket és rendezvényeket szervezik az iskolaidő után és az iskolaidő alatt. Gondozási programok végrehajtásával segítik a gyermekek fejlődését. A gyermekgondozó koordinátorok a gyermekeket szórakoztatnak és biztonságos környezetet biztosítanak számukra.",1341.1
Occupation,http://data.europa.eu/esco/occupation/528e63a7-91be-4477-be2f-69ce82deb726,3135,kohókezelő,"kohászati gépkezelő
olvasztár
kohászati technikus
olvasztókemence-kezelő
kohótechnikus
kohász",,released,2017-01-17T14:03:43Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","A kohókezelő figyelemmel kíséri a fémgyártás formákba öntés előtti folyamatát. Ellenőrzi a kohók működését, és irányít minden, a kohók üzemeltetésével kapcsolatos tevékenységet, beleértve a számítógépes adatok értelmezését, a hőmérséklet mérését és beállítását, a tartályok töltését, valamint a vas, az oxigén és az egyéb adalékanyagok adagolását a kívánt fémösszetételbe való beolvasztáshoz. A szabványoknak való megfelelés érdekében ellenőrzi a fémek kémiai hőkezelését. A fémben észlelt hibák esetén értesíti az illetékes kollégákat, és részt vesz a hiba megszüntetésében.",3135.1
Occupation,http://data.europa.eu/esco/occupation/528f90ed-e250-48bd-aacc-ffb7b1de5654,5223,textilbolti eladó,"méteráru-eladó
lakástextil-eladó
méteráru- és lakástextil-eladó",méteráru eladó,released,2016-07-05T17:26:18Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","A textilbolti eladók textíliákat, szöveteket és rövidárut stb. értékesítenek szaküzletekben.",5223.7.35
Occupation,http://data.europa.eu/esco/occupation/52a769ab-c899-4e8c-b31d-e5c2a01f32e3,3423,túlélőtréning vezetője,"vadontúra-vezető
túlélési technikák oktatója
kalandtúra-vezető
túlélő tanfolyam vezetője",túlélő tréning vezetője,released,2016-12-15T21:43:24Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","A túlélőtréningek vezetői nagy kiterjedésű, természeti területekre kalauzolnak el csoportokat, és – igénybe vehető kényelmi létesítmények vagy modern eszközök nélkül – az alapvető túlélési szükségletek önálló elsajátításában nyújtanak nekik segítséget. A résztvevőket a túlélési készségek elsajátításába vezetik be; ilyen pl. a tűzgyújtás, a kezdetleges eszközök készítése, a menedékhelyek építése, valamint a víz- és élelemszerzés. Gondoskodnak arról, hogy a résztvevők tisztában legyenek bizonyos biztonsági intézkedésekkel, ugyanakkor ne csökkenjen a kaland érzése, a környezetvédelem és a kockázatkezelés mértéke. Ösztönzik a csoportból kiinduló vezetési törekvéseket, és egyénileg mentorálják a résztvevőket, hogy felelősségteljesen feszegessék saját korlátaikat, illetve segítséget nyújtanak az esetleges félelmek eloszlatásában.",3423.1.2.2.1
Occupation,http://data.europa.eu/esco/occupation/52b9e8dc-de6c-41dd-b29a-e1291c273f6f,2654,producer,,,released,2017-01-18T17:00:27Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","A producerek felelősek a zene, a filmek vagy sorozatok előállításának irányításáért. Megtervezik és összehangolják a gyártás valamennyi szempontját, mint például a rendezést, a közzétételt és a finanszírozást. A producerek felügyelik a gyártást, kezelik kell a felvétel és a vágás összes technikai és logisztikai vonatkozását.",2654.2
Occupation,http://data.europa.eu/esco/occupation/52c25b47-c36e-49ff-92ce-8a8c5413fde6,8212,SMT-gépkezelő,"SMT gépkezelő operátor
felületszerelőgép-kezelő",,released,2017-02-24T10:46:36Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/occupations,
http://data.europa.eu/esco/concept-scheme/member-occupations","Az SMT-gépkezelők felületkezelő technológiát (SMT) alkalmazó gépeket használnak kisméretű elektronikus alkatrészek nyomtatott áramköri lapokra szerelésére és forrasztására, felületre szerelt berendezések (SMD) létrehozásához.",8212.4
